date,CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP,datetime,station,traffic_level,year,month,day,hour,minute
02/05/2024 16:00,0.56,2.0,12.0,11.0,89.0,88.0,28.0,23.0,4.0,28.0,203.0,2.3,2024-05-02 16:00:00,UIZ,,2024,5,2,16,0
02/05/2024 18:00,0.6,2.0,15.0,13.0,64.0,63.0,23.0,26.0,4.0,26.0,215.0,2.1,2024-05-02 18:00:00,UIZ,,2024,5,2,18,0
02/05/2024 19:00,0.6,2.0,16.0,15.0,55.0,52.0,18.0,24.0,4.0,26.0,209.0,2.5,2024-05-02 19:00:00,UIZ,,2024,5,2,19,0
02/05/2024 20:00,0.7,2.0,20.0,19.0,45.0,49.0,20.0,25.0,4.0,25.0,212.0,1.8,2024-05-02 20:00:00,UIZ,,2024,5,2,20,0
02/05/2024 21:00,0.87,8.0,39.0,31.0,32.0,37.0,19.0,27.0,4.0,24.0,252.0,1.7,2024-05-02 21:00:00,UIZ,,2024,5,2,21,0
02/05/2024 22:00,0.89,1.0,30.0,29.0,29.0,37.0,18.0,28.0,4.0,23.0,191.0,0.9,2024-05-02 22:00:00,UIZ,,2024,5,2,22,0
02/05/2024 23:00,1.04,2.0,35.0,33.0,27.0,40.0,21.0,30.0,4.0,22.0,182.0,1.1,2024-05-02 23:00:00,UIZ,,2024,5,2,23,0
03/05/2024 03:00,0.88,1.0,28.0,27.0,23.0,65.0,44.0,37.0,4.0,19.0,202.0,1.0,2024-05-03 03:00:00,UIZ,,2024,5,3,3,0
03/05/2024 04:00,0.62,1.0,15.0,14.0,37.0,63.0,41.0,38.0,4.0,19.0,183.0,1.1,2024-05-03 04:00:00,UIZ,,2024,5,3,4,0
03/05/2024 11:00,0.96,6.0,41.0,35.0,78.0,77.0,47.0,25.0,5.0,24.0,38.0,1.6,2024-05-03 11:00:00,UIZ,,2024,5,3,11,0
03/05/2024 12:00,0.65,2.0,20.0,18.0,101.0,71.0,44.0,22.0,5.0,26.0,74.0,1.7,2024-05-03 12:00:00,UIZ,,2024,5,3,12,0
03/05/2024 13:00,0.64,2.0,18.0,16.0,119.0,63.0,36.0,20.0,5.0,27.0,30.0,1.7,2024-05-03 13:00:00,UIZ,,2024,5,3,13,0
03/05/2024 14:00,0.67,1.0,17.0,15.0,132.0,57.0,31.0,18.0,5.0,29.0,61.0,1.7,2024-05-03 14:00:00,UIZ,,2024,5,3,14,0
03/05/2024 15:00,0.51,2.0,10.0,8.0,87.0,64.0,31.0,18.0,5.0,29.0,123.0,1.9,2024-05-03 15:00:00,UIZ,,2024,5,3,15,0
03/05/2024 16:00,0.55,1.0,11.0,9.0,87.0,69.0,24.0,19.0,6.0,29.0,178.5,2.2,2024-05-03 16:00:00,UIZ,,2024,5,3,16,0
03/05/2024 17:00,0.64,2.0,19.0,18.0,82.0,69.0,24.0,23.0,6.0,27.0,234.0,1.9,2024-05-03 17:00:00,UIZ,,2024,5,3,17,0
03/05/2024 18:00,0.69,2.0,20.0,18.0,76.0,64.0,21.0,23.0,5.0,27.0,211.0,2.2,2024-05-03 18:00:00,UIZ,,2024,5,3,18,0
03/05/2024 19:00,0.77,1.0,24.0,23.0,70.0,73.0,32.0,30.0,5.0,24.0,23.0,3.1,2024-05-03 19:00:00,UIZ,,2024,5,3,19,0
03/05/2024 20:00,0.88,1.0,30.0,29.0,63.0,85.0,27.0,35.0,5.0,22.0,72.0,2.4,2024-05-03 20:00:00,UIZ,,2024,5,3,20,0
03/05/2024 21:00,1.25,5.0,58.0,53.0,35.0,44.0,26.0,36.0,5.0,22.0,319.0,1.4,2024-05-03 21:00:00,UIZ,,2024,5,3,21,0
04/05/2024 04:00,0.6,2.0,16.0,14.0,46.0,60.0,33.0,43.0,4.0,19.0,189.0,1.3,2024-05-04 04:00:00,UIZ,,2024,5,4,4,0
04/05/2024 05:00,0.59,1.0,19.0,18.0,39.0,50.0,25.0,46.0,4.0,19.0,146.0,1.2,2024-05-04 05:00:00,UIZ,,2024,5,4,5,0
04/05/2024 09:00,0.95,7.0,35.0,28.0,41.0,61.0,28.0,40.0,4.0,20.0,84.0,1.1,2024-05-04 09:00:00,UIZ,,2024,5,4,9,0
04/05/2024 12:00,0.55,2.0,16.0,14.0,86.0,70.0,41.0,21.0,5.0,26.0,62.0,1.8,2024-05-04 12:00:00,UIZ,,2024,5,4,12,0
04/05/2024 13:00,0.53,2.0,14.0,12.0,104.0,43.0,26.0,19.0,6.0,27.0,14.0,1.7,2024-05-04 13:00:00,UIZ,,2024,5,4,13,0
04/05/2024 15:00,0.58,2.0,13.0,11.0,108.0,44.0,27.0,18.0,5.0,29.0,195.0,2.0,2024-05-04 15:00:00,UIZ,,2024,5,4,15,0
04/05/2024 16:00,0.61,2.0,14.0,12.0,91.0,68.0,32.0,22.0,5.0,28.0,217.0,3.1,2024-05-04 16:00:00,UIZ,,2024,5,4,16,0
04/05/2024 17:00,0.6,2.0,15.0,13.0,80.0,86.0,32.0,27.0,5.0,25.0,196.0,2.8,2024-05-04 17:00:00,UIZ,,2024,5,4,17,0
04/05/2024 18:00,0.63,1.0,15.0,14.0,90.0,88.0,23.0,37.0,4.0,22.0,199.0,2.4,2024-05-04 18:00:00,UIZ,,2024,5,4,18,0
04/05/2024 19:00,0.63,1.0,18.0,17.0,77.0,56.0,27.0,32.0,4.0,23.0,215.0,2.5,2024-05-04 19:00:00,UIZ,,2024,5,4,19,0
04/05/2024 20:00,0.65,1.0,18.0,17.0,63.0,43.0,24.0,34.0,4.0,22.0,190.0,2.1,2024-05-04 20:00:00,UIZ,,2024,5,4,20,0
04/05/2024 21:00,0.74,1.0,21.0,20.0,52.0,40.0,22.0,35.0,4.0,22.0,184.0,1.7,2024-05-04 21:00:00,UIZ,,2024,5,4,21,0
04/05/2024 22:00,0.89,1.0,30.0,28.0,39.0,30.0,19.0,35.0,4.0,22.0,168.0,1.3,2024-05-04 22:00:00,UIZ,,2024,5,4,22,0
05/05/2024 02:00,0.54,1.0,12.0,11.0,51.0,66.0,49.0,47.0,4.0,19.0,191.0,1.5,2024-05-05 02:00:00,UIZ,,2024,5,5,2,0
07/05/2024 15:00,0.18,0.0,21.0,22.0,132.0,57.0,31.0,9.0,2.0,29.0,14.0,1.7,2024-05-07 15:00:00,UIZ,,2024,5,7,15,0
07/05/2024 16:00,0.13,0.0,23.0,23.0,123.0,53.0,31.0,7.0,2.0,30.0,98.0,1.9,2024-05-07 16:00:00,UIZ,,2024,5,7,16,0
08/05/2024 02:00,0.17,0.0,14.0,16.0,60.0,76.0,27.0,31.0,1.0,22.0,182.0,1.8,2024-05-08 02:00:00,UIZ,,2024,5,8,2,0
08/05/2024 03:00,0.14,0.0,8.0,9.0,63.0,47.0,25.0,32.0,1.0,22.0,175.0,1.9,2024-05-08 03:00:00,UIZ,,2024,5,8,3,0
08/05/2024 04:00,0.14,0.0,8.0,9.0,61.0,49.0,24.0,33.0,1.0,21.0,177.0,1.8,2024-05-08 04:00:00,UIZ,,2024,5,8,4,0
08/05/2024 05:00,0.2,0.0,16.0,17.0,48.0,43.0,23.0,36.0,1.0,20.0,155.0,1.4,2024-05-08 05:00:00,UIZ,,2024,5,8,5,0
08/05/2024 06:00,0.41,0.0,31.0,32.0,31.0,50.0,27.0,39.0,1.0,20.0,190.0,1.2,2024-05-08 06:00:00,UIZ,,2024,5,8,6,0
08/05/2024 09:00,0.55,3.0,32.0,29.0,52.0,84.0,35.0,34.0,1.0,23.0,151.0,1.3,2024-05-08 09:00:00,UIZ,,2024,5,8,9,0
08/05/2024 11:00,0.09,0.0,9.0,9.0,83.0,58.0,24.0,24.0,1.0,27.0,121.0,1.6,2024-05-08 11:00:00,UIZ,,2024,5,8,11,0
08/05/2024 12:00,0.07,0.0,7.0,8.0,90.0,50.0,24.0,20.0,1.0,28.0,156.0,1.9,2024-05-08 12:00:00,UIZ,,2024,5,8,12,0
08/05/2024 13:00,0.05,0.0,7.0,8.0,88.0,43.0,18.0,19.0,6.0,28.0,207.0,1.6,2024-05-08 13:00:00,UIZ,,2024,5,8,13,0
08/05/2024 16:00,0.16,0.0,18.0,19.0,78.0,75.0,23.0,18.0,3.0,28.0,37.0,2.5,2024-05-08 16:00:00,UIZ,,2024,5,8,16,0
08/05/2024 17:00,0.14,0.0,17.0,19.0,74.0,92.0,27.0,31.0,5.0,24.0,87.0,3.1,2024-05-08 17:00:00,UIZ,,2024,5,8,17,0
08/05/2024 19:00,0.56,0.0,30.0,31.0,55.0,48.0,28.0,39.0,3.0,23.0,182.0,1.9,2024-05-08 19:00:00,UIZ,,2024,5,8,19,0
08/05/2024 20:00,0.6,0.0,35.0,35.0,48.0,57.0,33.0,35.0,3.0,23.0,237.0,1.3,2024-05-08 20:00:00,UIZ,,2024,5,8,20,0
09/05/2024 06:00,0.82,5.0,55.0,50.0,8.0,74.0,48.0,46.0,2.0,18.0,194.0,1.1,2024-05-09 06:00:00,UIZ,,2024,5,9,6,0
09/05/2024 12:00,0.38,0.0,24.0,24.0,105.0,77.0,49.0,16.0,2.0,28.0,50.0,1.6,2024-05-09 12:00:00,UIZ,,2024,5,9,12,0
09/05/2024 13:00,0.36,0.0,27.0,27.0,122.0,54.0,36.0,14.0,2.0,29.0,340.0,1.7,2024-05-09 13:00:00,UIZ,,2024,5,9,13,0
09/05/2024 14:00,0.23,0.0,15.0,16.0,140.0,75.0,46.0,13.0,2.0,30.0,35.0,1.6,2024-05-09 14:00:00,UIZ,,2024,5,9,14,0
09/05/2024 15:00,0.28,0.0,16.0,17.0,150.0,62.0,38.0,13.0,3.0,30.0,66.0,1.8,2024-05-09 15:00:00,UIZ,,2024,5,9,15,0
09/05/2024 16:00,0.17,0.0,12.0,13.0,141.0,73.0,42.0,11.0,2.0,31.0,96.0,1.6,2024-05-09 16:00:00,UIZ,,2024,5,9,16,0
09/05/2024 17:00,0.17,0.0,13.0,14.0,134.0,64.0,34.0,11.0,2.0,31.0,71.0,1.8,2024-05-09 17:00:00,UIZ,,2024,5,9,17,0
09/05/2024 18:00,0.34,0.0,14.0,15.0,120.0,71.0,35.0,15.0,2.0,30.0,135.0,2.4,2024-05-09 18:00:00,UIZ,,2024,5,9,18,0
09/05/2024 19:00,0.41,0.0,18.0,19.0,91.0,96.0,37.0,20.0,2.0,28.0,108.0,2.2,2024-05-09 19:00:00,UIZ,,2024,5,9,19,0
09/05/2024 20:00,0.6,0.0,26.0,27.0,77.0,92.0,40.0,22.0,2.0,27.0,167.0,1.7,2024-05-09 20:00:00,UIZ,,2024,5,9,20,0
09/05/2024 21:00,0.76,0.0,34.0,35.0,71.0,74.0,36.0,22.0,2.0,27.0,221.0,1.3,2024-05-09 21:00:00,UIZ,,2024,5,9,21,0
09/05/2024 22:00,0.53,0.0,25.0,26.0,66.0,73.0,44.0,22.0,1.0,26.0,125.0,1.4,2024-05-09 22:00:00,UIZ,,2024,5,9,22,0
09/05/2024 23:00,0.59,0.0,39.0,40.0,41.0,65.0,34.0,25.0,1.0,26.0,107.0,1.1,2024-05-09 23:00:00,UIZ,,2024,5,9,23,0
10/05/2024 04:00,0.17,0.0,16.0,17.0,34.0,38.0,20.0,23.0,1.0,22.0,220.0,1.0,2024-05-10 04:00:00,UIZ,,2024,5,10,4,0
10/05/2024 05:00,0.24,0.0,21.0,22.0,26.0,36.0,18.0,23.0,1.0,21.0,214.0,1.3,2024-05-10 05:00:00,UIZ,,2024,5,10,5,0
10/05/2024 06:00,0.45,7.0,46.0,39.0,9.0,29.0,15.0,26.0,1.0,21.0,193.0,0.8,2024-05-10 06:00:00,UIZ,,2024,5,10,6,0
10/05/2024 10:00,0.45,7.0,42.0,35.0,44.0,62.0,28.0,22.0,2.0,24.0,39.0,1.3,2024-05-10 10:00:00,UIZ,,2024,5,10,10,0
10/05/2024 11:00,0.39,5.0,39.0,34.0,57.0,55.0,24.0,16.0,2.0,26.0,27.0,1.3,2024-05-10 11:00:00,UIZ,,2024,5,10,11,0
10/05/2024 12:00,0.24,2.0,31.0,28.0,74.0,48.0,23.0,13.0,3.0,28.0,6.0,1.4,2024-05-10 12:00:00,UIZ,,2024,5,10,12,0
10/05/2024 13:00,0.18,0.0,21.0,20.0,93.0,37.0,18.0,11.0,3.0,29.0,31.0,1.7,2024-05-10 13:00:00,UIZ,,2024,5,10,13,0
10/05/2024 14:00,0.13,0.0,17.0,17.0,105.0,42.0,21.0,10.0,3.0,29.0,4.0,1.9,2024-05-10 14:00:00,UIZ,,2024,5,10,14,0
10/05/2024 16:00,0.05,0.0,15.0,16.0,96.0,44.0,23.0,8.0,2.0,30.0,348.0,1.7,2024-05-10 16:00:00,UIZ,,2024,5,10,16,0
10/05/2024 17:00,0.14,0.0,22.0,22.0,97.0,49.0,27.0,8.0,2.0,30.0,310.0,1.8,2024-05-10 17:00:00,UIZ,,2024,5,10,17,0
10/05/2024 18:00,0.14,1.0,27.0,26.0,79.0,42.0,15.0,7.0,1.0,30.0,291.0,1.5,2024-05-10 18:00:00,UIZ,,2024,5,10,18,0
10/05/2024 19:00,0.32,0.0,17.0,19.0,94.0,45.0,19.0,17.0,2.0,29.0,199.0,2.2,2024-05-10 19:00:00,UIZ,,2024,5,10,19,0
10/05/2024 20:00,0.44,0.0,20.0,21.0,80.0,70.0,34.0,19.0,1.0,27.0,184.0,1.7,2024-05-10 20:00:00,UIZ,,2024,5,10,20,0
10/05/2024 21:00,0.56,0.0,27.0,28.0,64.0,67.0,34.0,20.0,2.0,26.0,224.0,1.2,2024-05-10 21:00:00,UIZ,,2024,5,10,21,0
10/05/2024 22:00,0.49,0.0,25.0,26.0,50.0,65.0,37.0,20.0,2.0,26.0,143.0,1.6,2024-05-10 22:00:00,UIZ,,2024,5,10,22,0
10/05/2024 23:00,0.67,0.0,34.0,34.0,33.0,69.0,29.0,20.0,1.0,25.0,179.0,1.4,2024-05-10 23:00:00,UIZ,,2024,5,10,23,0
11/05/2024 00:00,0.16,0.0,18.0,20.0,50.0,66.0,26.0,51.0,2.0,19.0,317.0,1.6,2024-05-11 00:00:00,UIZ,,2024,5,11,0,0
11/05/2024 01:00,0.67,0.0,39.0,40.0,26.0,62.0,28.0,22.0,1.0,23.0,224.0,1.0,2024-05-11 01:00:00,UIZ,,2024,5,11,1,0
11/05/2024 02:00,0.38,0.0,23.0,25.0,37.0,48.0,26.0,22.0,1.0,23.0,212.0,1.1,2024-05-11 02:00:00,UIZ,,2024,5,11,2,0
11/05/2024 13:00,0.27,0.0,27.0,27.0,107.0,77.0,48.0,14.0,5.0,28.0,23.0,1.7,2024-05-11 13:00:00,UIZ,,2024,5,11,13,0
11/05/2024 14:00,0.14,0.0,16.0,17.0,123.0,64.0,35.0,10.0,3.0,30.0,12.0,1.6,2024-05-11 14:00:00,UIZ,,2024,5,11,14,0
11/05/2024 16:00,0.11,0.0,12.0,13.0,130.0,56.0,30.0,10.0,4.0,31.0,99.0,1.9,2024-05-11 16:00:00,UIZ,,2024,5,11,16,0
11/05/2024 17:00,0.21,0.0,12.0,14.0,113.0,66.0,34.0,12.0,3.0,31.0,170.0,2.5,2024-05-11 17:00:00,UIZ,,2024,5,11,17,0
11/05/2024 18:00,0.37,0.0,16.0,17.0,94.0,92.0,32.0,16.0,2.0,29.0,207.0,2.8,2024-05-11 18:00:00,UIZ,,2024,5,11,18,0
11/05/2024 20:00,0.39,0.0,15.0,17.0,74.0,73.0,35.0,19.0,2.0,26.0,212.0,1.8,2024-05-11 20:00:00,UIZ,,2024,5,11,20,0
11/05/2024 21:00,0.45,0.0,24.0,25.0,57.0,72.0,45.0,22.0,2.0,25.0,309.0,2.0,2024-05-11 21:00:00,UIZ,,2024,5,11,21,0
12/05/2024 01:00,0.19,0.0,15.0,17.0,50.0,43.0,26.0,50.0,5.0,19.0,231.0,1.2,2024-05-12 01:00:00,UIZ,,2024,5,12,1,0
12/05/2024 02:00,0.25,0.0,15.0,17.0,48.0,36.0,24.0,49.0,3.0,19.0,197.0,1.4,2024-05-12 02:00:00,UIZ,,2024,5,12,2,0
12/05/2024 03:00,0.27,0.0,16.0,17.0,45.0,35.0,22.0,50.0,2.0,19.0,181.0,1.3,2024-05-12 03:00:00,UIZ,,2024,5,12,3,0
12/05/2024 04:00,0.26,0.0,14.0,15.0,44.0,35.0,22.0,50.0,1.0,19.0,153.0,1.4,2024-05-12 04:00:00,UIZ,,2024,5,12,4,0
12/05/2024 05:00,0.39,0.0,23.0,25.0,33.0,48.0,30.0,49.0,1.0,18.0,130.0,1.3,2024-05-12 05:00:00,UIZ,,2024,5,12,5,0
12/05/2024 06:00,0.35,0.0,21.0,21.0,38.0,54.0,32.0,41.0,1.0,19.0,136.0,1.3,2024-05-12 06:00:00,UIZ,,2024,5,12,6,0
12/05/2024 07:00,0.76,7.0,58.0,50.0,12.0,68.0,41.0,43.0,1.0,18.0,49.0,1.1,2024-05-12 07:00:00,UIZ,,2024,5,12,7,0
18/05/2024 00:00,0.79,2.0,37.0,35.0,15.0,48.0,19.0,38.0,0.0,21.0,354.0,1.3,2024-05-18 00:00:00,UIZ,,2024,5,18,0,0
18/05/2024 02:00,0.3,0.0,10.0,10.0,40.0,34.0,13.0,65.0,0.0,18.0,199.0,1.8,2024-05-18 02:00:00,UIZ,,2024,5,18,2,0
18/05/2024 03:00,0.43,1.0,20.0,19.0,24.0,38.0,23.0,70.0,0.0,18.0,92.0,1.3,2024-05-18 03:00:00,UIZ,,2024,5,18,3,0
18/05/2024 06:00,0.64,4.0,41.0,37.0,8.0,57.0,32.0,67.0,1.0,17.0,126.0,1.0,2024-05-18 06:00:00,UIZ,,2024,5,18,6,0
18/05/2024 11:00,0.39,2.0,20.0,18.0,72.0,82.0,35.0,34.0,2.0,24.0,43.0,1.7,2024-05-18 11:00:00,UIZ,,2024,5,18,11,0
18/05/2024 12:00,0.33,1.0,14.0,13.0,95.0,54.0,28.0,31.0,2.0,25.0,38.0,1.6,2024-05-18 12:00:00,UIZ,,2024,5,18,12,0
18/05/2024 14:00,0.39,0.0,14.0,14.0,132.0,54.0,25.0,24.0,4.0,28.0,1.0,1.7,2024-05-18 14:00:00,UIZ,,2024,5,18,14,0
18/05/2024 15:00,0.26,0.0,9.0,9.0,120.0,62.0,29.0,22.0,3.0,29.0,63.0,1.9,2024-05-18 15:00:00,UIZ,,2024,5,18,15,0
18/05/2024 16:00,0.23,0.0,9.0,9.0,117.0,52.0,25.0,19.0,3.0,30.0,64.0,1.8,2024-05-18 16:00:00,UIZ,,2024,5,18,16,0
18/05/2024 17:00,0.21,0.0,10.0,11.0,111.0,47.0,23.0,17.0,4.0,29.0,38.0,1.9,2024-05-18 17:00:00,UIZ,,2024,5,18,17,0
18/05/2024 20:00,0.38,0.0,15.0,16.0,53.0,90.0,18.0,39.0,4.0,22.0,187.0,1.5,2024-05-18 20:00:00,UIZ,,2024,5,18,20,0
18/05/2024 21:00,0.62,1.0,31.0,30.0,43.0,94.0,21.0,39.0,2.0,23.0,292.0,1.2,2024-05-18 21:00:00,UIZ,,2024,5,18,21,0
18/05/2024 22:00,0.71,1.0,37.0,36.0,32.0,90.0,26.0,38.0,1.0,23.0,33.0,1.5,2024-05-18 22:00:00,UIZ,,2024,5,18,22,0
18/05/2024 23:00,0.75,1.0,34.0,33.0,19.0,82.0,27.0,38.0,0.0,22.0,78.0,1.1,2024-05-18 23:00:00,UIZ,,2024,5,18,23,0
19/05/2024 00:00,0.59,0.0,23.0,23.0,21.0,53.0,30.0,55.0,0.0,21.0,53.0,1.3,2024-05-19 00:00:00,UIZ,,2024,5,19,0,0
19/05/2024 01:00,0.6,5.0,41.0,36.0,10.0,48.0,23.0,35.0,0.0,20.0,6.0,1.2,2024-05-19 01:00:00,UIZ,,2024,5,19,1,0
19/05/2024 02:00,0.64,1.0,33.0,32.0,10.0,37.0,19.0,39.0,0.0,20.0,121.0,1.1,2024-05-19 02:00:00,UIZ,,2024,5,19,2,0
19/05/2024 03:00,0.58,0.0,29.0,29.0,12.0,32.0,19.0,44.0,0.0,19.0,115.0,0.8,2024-05-19 03:00:00,UIZ,,2024,5,19,3,0
19/05/2024 04:00,0.63,4.0,35.0,31.0,8.0,49.0,35.0,47.0,1.0,18.0,80.0,1.1,2024-05-19 04:00:00,UIZ,,2024,5,19,4,0
19/05/2024 05:00,0.51,3.0,31.0,27.0,14.0,48.0,31.0,57.0,0.0,18.0,40.0,1.3,2024-05-19 05:00:00,UIZ,,2024,5,19,5,0
19/05/2024 06:00,0.42,0.0,21.0,21.0,17.0,47.0,30.0,69.0,1.0,17.0,54.0,1.5,2024-05-19 06:00:00,UIZ,,2024,5,19,6,0
19/05/2024 09:00,0.54,7.0,30.0,24.0,32.0,54.0,33.0,69.0,5.0,18.0,307.0,1.7,2024-05-19 09:00:00,UIZ,,2024,5,19,9,0
19/05/2024 10:00,0.42,2.0,17.0,15.0,57.0,61.0,42.0,59.0,3.0,20.0,299.0,1.6,2024-05-19 10:00:00,UIZ,,2024,5,19,10,0
19/05/2024 11:00,0.38,1.0,14.0,14.0,79.0,52.0,34.0,47.0,3.0,21.0,276.0,1.5,2024-05-19 11:00:00,UIZ,,2024,5,19,11,0
19/05/2024 12:00,0.27,0.0,12.0,12.0,91.0,54.0,37.0,31.0,1.0,24.0,26.0,1.6,2024-05-19 12:00:00,UIZ,,2024,5,19,12,0
19/05/2024 13:00,0.18,0.0,6.0,6.0,90.0,43.0,27.0,25.0,1.0,26.0,59.0,1.7,2024-05-19 13:00:00,UIZ,,2024,5,19,13,0
19/05/2024 14:00,0.16,0.0,5.0,6.0,91.0,26.0,15.0,26.0,1.0,27.0,21.0,2.0,2024-05-19 14:00:00,UIZ,,2024,5,19,14,0
19/05/2024 15:00,0.15,0.0,6.0,6.0,85.0,38.0,22.0,22.0,1.0,28.0,353.0,2.1,2024-05-19 15:00:00,UIZ,,2024,5,19,15,0
19/05/2024 16:00,0.14,0.0,6.0,6.0,82.0,38.0,18.0,21.0,1.0,29.0,358.0,2.1,2024-05-19 16:00:00,UIZ,,2024,5,19,16,0
19/05/2024 17:00,0.19,0.0,7.0,7.0,71.0,40.0,20.0,28.0,1.0,27.0,72.0,2.3,2024-05-19 17:00:00,UIZ,,2024,5,19,17,0
19/05/2024 18:00,0.37,0.0,12.0,12.0,64.0,52.0,18.0,39.0,1.0,24.0,187.0,2.2,2024-05-19 18:00:00,UIZ,,2024,5,19,18,0
19/05/2024 19:00,0.42,0.0,17.0,17.0,54.0,42.0,21.0,37.0,1.0,24.0,173.0,1.8,2024-05-19 19:00:00,UIZ,,2024,5,19,19,0
19/05/2024 20:00,0.56,0.0,20.0,20.0,56.0,40.0,15.0,42.0,0.0,23.0,164.0,1.6,2024-05-19 20:00:00,UIZ,,2024,5,19,20,0
19/05/2024 21:00,0.58,0.0,20.0,20.0,46.0,43.0,23.0,41.0,0.0,23.0,25.0,1.4,2024-05-19 21:00:00,UIZ,,2024,5,19,21,0
19/05/2024 22:00,0.55,0.0,18.0,19.0,34.0,41.0,23.0,47.0,0.0,23.0,75.0,1.5,2024-05-19 22:00:00,UIZ,,2024,5,19,22,0
20/05/2024 00:00,0.34,0.0,17.0,18.0,41.0,28.0,13.0,26.0,0.0,22.0,30.0,1.3,2024-05-20 00:00:00,UIZ,,2024,5,20,0,0
20/05/2024 01:00,0.68,0.0,25.0,25.0,21.0,52.0,29.0,58.0,0.0,20.0,163.0,1.1,2024-05-20 01:00:00,UIZ,,2024,5,20,1,0
20/05/2024 02:00,0.52,0.0,23.0,23.0,32.0,59.0,39.0,53.0,0.0,20.0,207.0,1.1,2024-05-20 02:00:00,UIZ,,2024,5,20,2,0
20/05/2024 03:00,0.33,0.0,13.0,13.0,40.0,38.0,25.0,56.0,0.0,19.0,193.0,1.4,2024-05-20 03:00:00,UIZ,,2024,5,20,3,0
20/05/2024 04:00,0.28,0.0,12.0,13.0,39.0,27.0,17.0,60.0,0.0,18.0,198.0,1.3,2024-05-20 04:00:00,UIZ,,2024,5,20,4,0
20/05/2024 05:00,0.34,0.0,17.0,18.0,31.0,31.0,24.0,63.0,0.0,17.0,203.0,1.4,2024-05-20 05:00:00,UIZ,,2024,5,20,5,0
20/05/2024 07:00,0.77,7.0,42.0,35.0,13.0,38.0,25.0,67.0,0.0,17.0,200.0,1.3,2024-05-20 07:00:00,UIZ,,2024,5,20,7,0
20/05/2024 09:00,0.72,8.0,38.0,30.0,37.0,45.0,29.0,54.0,1.0,20.0,72.0,1.1,2024-05-20 09:00:00,UIZ,,2024,5,20,9,0
20/05/2024 10:00,0.73,6.0,39.0,33.0,56.0,46.0,27.0,47.0,1.0,22.0,120.0,1.3,2024-05-20 10:00:00,UIZ,,2024,5,20,10,0
20/05/2024 11:00,0.74,5.0,39.0,35.0,76.0,55.0,34.0,36.0,1.0,23.0,48.0,1.3,2024-05-20 11:00:00,UIZ,,2024,5,20,11,0
20/05/2024 12:00,0.6,3.0,33.0,30.0,90.0,60.0,37.0,28.0,1.0,25.0,29.0,1.6,2024-05-20 12:00:00,UIZ,,2024,5,20,12,0
20/05/2024 13:00,0.28,1.0,14.0,13.0,95.0,64.0,37.0,22.0,1.0,27.0,19.0,2.1,2024-05-20 13:00:00,UIZ,,2024,5,20,13,0
20/05/2024 14:00,0.22,1.0,14.0,12.0,86.0,47.0,23.0,18.0,1.0,28.0,4.0,2.8,2024-05-20 14:00:00,UIZ,,2024,5,20,14,0
20/05/2024 15:00,0.23,3.0,22.0,18.0,78.0,48.0,15.0,15.0,1.0,29.0,345.0,2.2,2024-05-20 15:00:00,UIZ,,2024,5,20,15,0
20/05/2024 16:00,0.25,2.0,21.0,18.0,84.0,51.0,20.0,15.0,1.0,29.0,5.0,2.6,2024-05-20 16:00:00,UIZ,,2024,5,20,16,0
20/05/2024 17:00,0.22,1.0,15.0,14.0,81.0,55.0,19.0,13.0,1.0,30.0,20.5,2.7,2024-05-20 17:00:00,UIZ,,2024,5,20,17,0
20/05/2024 18:00,0.25,0.0,14.0,13.0,63.0,54.0,16.0,15.0,0.0,29.0,36.0,3.0,2024-05-20 18:00:00,UIZ,,2024,5,20,18,0
20/05/2024 19:00,0.31,0.0,13.0,13.0,57.0,52.0,15.0,21.0,0.0,28.0,51.0,3.1,2024-05-20 19:00:00,UIZ,,2024,5,20,19,0
20/05/2024 20:00,0.45,0.0,19.0,20.0,58.0,51.0,16.0,25.0,0.0,26.0,71.0,2.8,2024-05-20 20:00:00,UIZ,,2024,5,20,20,0
20/05/2024 22:00,0.32,0.0,15.0,16.0,46.0,34.0,14.0,23.0,0.0,24.0,48.0,2.1,2024-05-20 22:00:00,UIZ,,2024,5,20,22,0
20/05/2024 23:00,0.39,0.0,21.0,21.0,38.0,31.0,15.0,25.0,0.0,23.0,33.0,1.6,2024-05-20 23:00:00,UIZ,,2024,5,20,23,0
21/05/2024 01:00,0.3,0.0,16.0,17.0,40.0,29.0,16.0,28.0,0.0,22.0,34.0,1.2,2024-05-21 01:00:00,UIZ,,2024,5,21,1,0
21/05/2024 02:00,0.29,0.0,19.0,19.0,33.0,26.0,14.0,32.0,0.0,20.0,43.0,1.1,2024-05-21 02:00:00,UIZ,,2024,5,21,2,0
21/05/2024 03:00,0.39,0.0,25.0,25.0,22.0,31.0,16.0,35.0,0.0,19.0,189.0,1.3,2024-05-21 03:00:00,UIZ,,2024,5,21,3,0
21/05/2024 04:00,0.4,0.0,26.0,27.0,20.0,42.0,26.0,38.0,0.0,19.0,207.0,1.2,2024-05-21 04:00:00,UIZ,,2024,5,21,4,0
21/05/2024 05:00,0.44,0.0,25.0,26.0,22.0,34.0,21.0,52.0,0.0,18.0,200.0,1.3,2024-05-21 05:00:00,UIZ,,2024,5,21,5,0
