CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP
0.77,5.0,40.0,35.67358384744812,39.0,51.95631067961165,28.13929539295393,20.0,2.0,30.0,26.0,4.8
0.77,5.0,40.0,35.67358384744812,37.0,51.95631067961165,28.13929539295393,21.0,2.0,29.0,27.0,5.2
0.77,5.0,40.0,35.67358384744812,28.0,51.95631067961165,28.13929539295393,20.0,2.0,27.0,49.0,4.1
0.77,5.0,40.0,35.67358384744812,32.0,51.95631067961165,28.13929539295393,21.0,2.0,26.0,35.0,3.0
0.77,5.0,40.0,35.67358384744812,38.0,51.95631067961165,28.13929539295393,22.0,2.0,25.0,10.0,3.0
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,43.0,2.0,25.0,134.0,2.9
0.77,5.0,40.0,35.67358384744812,31.0,51.95631067961165,28.13929539295393,26.0,2.0,24.0,338.0,1.7
0.77,5.0,40.0,35.67358384744812,34.0,51.95631067961165,28.13929539295393,26.0,2.0,23.0,4.0,1.6
0.77,5.0,40.0,35.67358384744812,10.0,51.95631067961165,28.13929539295393,30.0,2.0,22.0,47.0,1.0
0.77,5.0,40.0,35.67358384744812,4.0,51.95631067961165,28.13929539295393,37.0,2.0,21.0,45.0,0.5
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,38.0,2.0,20.0,148.0,1.2
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,35.0,2.0,20.0,188.0,1.5
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,38.0,2.0,21.0,160.0,0.8
0.77,5.0,40.0,35.67358384744812,6.0,51.95631067961165,28.13929539295393,38.0,2.0,22.0,115.0,0.8
0.77,5.0,40.0,35.67358384744812,10.0,51.95631067961165,28.13929539295393,35.0,2.0,23.0,4.0,1.2
0.77,5.0,40.0,35.67358384744812,28.0,51.95631067961165,28.13929539295393,29.0,2.0,25.0,39.0,1.6
0.77,5.0,40.0,35.67358384744812,56.0,51.95631067961165,28.13929539295393,20.0,2.0,27.0,352.0,1.8
0.77,5.0,40.0,35.67358384744812,78.0,51.95631067961165,28.13929539295393,13.0,2.0,29.0,17.0,2.2
0.77,5.0,40.0,35.67358384744812,92.0,51.95631067961165,28.13929539295393,8.0,2.0,31.0,16.0,3.0
0.77,5.0,40.0,35.67358384744812,87.0,51.95631067961165,28.13929539295393,6.0,2.0,32.0,17.0,3.0
0.77,5.0,40.0,35.67358384744812,82.0,51.95631067961165,28.13929539295393,6.0,2.0,32.0,9.0,3.0
0.77,5.0,40.0,35.67358384744812,80.0,51.95631067961165,28.13929539295393,5.0,2.0,33.0,351.0,3.3
0.77,5.0,40.0,35.67358384744812,79.0,51.95631067961165,28.13929539295393,5.0,2.0,33.0,325.0,3.8
0.77,5.0,40.0,35.67358384744812,67.0,51.95631067961165,28.13929539295393,4.0,2.0,33.0,330.0,3.6
0.77,5.0,40.0,35.67358384744812,60.0,51.95631067961165,28.13929539295393,17.0,2.0,31.0,80.0,4.4
0.77,5.0,40.0,35.67358384744812,70.0,51.95631067961165,28.13929539295393,31.0,2.0,28.0,134.0,4.4
0.77,5.0,40.0,35.67358384744812,72.0,51.95631067961165,28.13929539295393,35.0,2.0,27.0,140.0,3.4
0.77,5.0,40.0,35.67358384744812,64.0,51.95631067961165,28.13929539295393,37.0,2.0,26.0,130.0,3.1
0.77,5.0,40.0,35.67358384744812,54.0,51.95631067961165,28.13929539295393,40.0,2.0,26.0,124.0,2.8
0.77,5.0,40.0,35.67358384744812,19.0,51.95631067961165,28.13929539295393,76.0,2.0,17.0,183.0,3.6
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,40.0,2.0,25.0,270.0,3.1
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,42.0,2.0,24.0,314.0,2.4
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,43.0,2.0,24.0,313.0,1.6
0.77,5.0,40.0,35.67358384744812,7.0,51.95631067961165,28.13929539295393,44.0,2.0,23.0,304.0,1.7
0.77,5.0,40.0,35.67358384744812,14.0,51.95631067961165,28.13929539295393,45.0,2.0,23.0,261.0,1.4
0.77,5.0,40.0,35.67358384744812,4.0,51.95631067961165,28.13929539295393,48.0,2.0,22.0,273.0,1.9
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,52.0,2.0,21.0,70.0,1.3
0.77,5.0,40.0,35.67358384744812,3.0,51.95631067961165,28.13929539295393,46.0,2.0,22.0,105.0,1.3
0.77,5.0,40.0,35.67358384744812,12.0,51.95631067961165,28.13929539295393,45.0,2.0,24.0,103.0,1.3
0.77,5.0,40.0,35.67358384744812,40.0,51.95631067961165,28.13929539295393,41.0,2.0,25.0,62.0,1.9
0.77,5.0,40.0,35.67358384744812,67.0,51.95631067961165,28.13929539295393,37.0,2.0,27.0,20.0,2.3
0.77,5.0,40.0,35.67358384744812,83.0,51.95631067961165,28.13929539295393,33.0,2.0,28.0,321.0,2.5
0.77,5.0,40.0,35.67358384744812,99.0,51.95631067961165,28.13929539295393,29.0,2.0,30.0,346.0,2.5
0.77,5.0,40.0,35.67358384744812,109.0,51.95631067961165,28.13929539295393,26.0,2.0,31.0,222.0,2.1
0.77,5.0,40.0,35.67358384744812,107.0,51.95631067961165,28.13929539295393,22.0,2.0,31.0,73.0,2.5
0.77,5.0,40.0,35.67358384744812,111.0,51.95631067961165,28.13929539295393,20.0,2.0,32.0,137.0,1.9
0.77,5.0,40.0,35.67358384744812,111.0,51.95631067961165,28.13929539295393,20.0,2.0,32.0,167.0,1.8
0.77,5.0,40.0,35.67358384744812,75.0,51.95631067961165,28.13929539295393,35.0,2.0,29.0,158.0,4.5
0.77,5.0,40.0,35.67358384744812,65.0,51.95631067961165,28.13929539295393,36.0,2.0,28.0,94.0,4.8
0.77,5.0,40.0,35.67358384744812,33.0,51.95631067961165,28.13929539295393,36.0,2.0,26.0,58.0,6.6
0.77,5.0,40.0,35.67358384744812,27.0,51.95631067961165,28.13929539295393,52.0,2.0,20.0,65.0,5.5
0.77,5.0,40.0,35.67358384744812,14.0,51.95631067961165,28.13929539295393,77.0,2.0,17.0,267.0,3.5
0.77,5.0,40.0,35.67358384744812,4.0,51.95631067961165,28.13929539295393,34.0,2.0,24.0,313.0,1.3
0.77,5.0,40.0,35.67358384744812,23.0,51.95631067961165,28.13929539295393,65.0,2.0,18.0,210.0,2.1
0.77,5.0,40.0,35.67358384744812,10.0,51.95631067961165,28.13929539295393,64.0,2.0,19.0,63.0,1.9
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,66.0,2.0,19.0,337.0,0.8
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,70.0,2.0,18.0,65.0,0.7
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,67.0,2.0,19.0,314.0,0.8
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,66.0,2.0,19.0,299.0,0.8
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,70.0,2.0,19.0,137.0,0.5
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,62.0,2.0,20.0,155.0,0.8
0.77,5.0,40.0,35.67358384744812,15.0,51.95631067961165,28.13929539295393,53.0,2.0,22.0,143.0,1.1
0.77,5.0,40.0,35.67358384744812,29.0,51.95631067961165,28.13929539295393,46.0,2.0,24.0,135.0,1.3
0.77,5.0,40.0,35.67358384744812,48.0,51.95631067961165,28.13929539295393,37.0,2.0,26.0,72.0,1.6
0.77,5.0,40.0,35.67358384744812,79.0,51.95631067961165,28.13929539295393,31.0,2.0,28.0,47.0,2.1
0.77,5.0,40.0,35.67358384744812,114.0,51.95631067961165,28.13929539295393,27.0,2.0,29.0,28.0,2.2
0.77,5.0,40.0,35.67358384744812,131.0,51.95631067961165,28.13929539295393,22.0,2.0,31.0,32.0,2.1
0.77,5.0,40.0,35.67358384744812,137.0,51.95631067961165,28.13929539295393,22.0,2.0,31.0,109.0,1.7
0.77,5.0,40.0,35.67358384744812,105.0,51.95631067961165,28.13929539295393,22.0,2.0,30.0,192.0,2.1
0.77,5.0,40.0,35.67358384744812,85.0,51.95631067961165,28.13929539295393,24.0,2.0,30.0,235.0,2.5
0.77,5.0,40.0,35.67358384744812,78.0,51.95631067961165,28.13929539295393,24.0,2.0,30.0,239.0,2.0
0.77,5.0,40.0,35.67358384744812,47.0,51.95631067961165,28.13929539295393,24.0,2.0,29.0,236.0,2.6
0.77,5.0,40.0,35.67358384744812,22.0,51.95631067961165,28.13929539295393,22.0,2.0,28.0,255.0,1.4
0.77,5.0,40.0,35.67358384744812,14.0,51.95631067961165,28.13929539295393,27.0,2.0,27.0,295.0,2.1
0.77,5.0,40.0,35.67358384744812,11.0,51.95631067961165,28.13929539295393,32.0,2.0,25.0,9.0,1.9
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,32.0,2.0,25.0,261.0,0.9
0.77,5.0,40.0,35.67358384744812,17.0,51.95631067961165,28.13929539295393,53.0,2.0,22.0,103.0,1.9
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,36.0,2.0,23.0,301.0,0.5
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,41.0,2.0,22.0,163.0,1.2
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,48.0,2.0,22.0,166.0,1.0
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,57.0,2.0,21.0,190.0,1.3
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,59.0,2.0,21.0,194.0,0.7
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,61.0,2.0,20.0,213.0,0.4
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,57.0,2.0,21.0,312.0,0.7
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,47.0,2.0,22.0,290.0,0.9
0.77,5.0,40.0,35.67358384744812,8.0,51.95631067961165,28.13929539295393,42.0,2.0,24.0,26.0,0.9
0.77,5.0,40.0,35.67358384744812,25.0,51.95631067961165,28.13929539295393,38.0,2.0,26.0,125.0,1.6
0.77,5.0,40.0,35.67358384744812,62.0,51.95631067961165,28.13929539295393,33.0,2.0,28.0,74.0,1.9
0.77,5.0,40.0,35.67358384744812,97.0,51.95631067961165,28.13929539295393,28.0,2.0,29.0,24.0,2.1
0.77,5.0,40.0,35.67358384744812,135.0,51.95631067961165,28.13929539295393,23.0,2.0,31.0,77.0,2.1
0.77,5.0,40.0,35.67358384744812,127.0,51.95631067961165,28.13929539295393,18.0,2.0,32.0,30.0,2.2
0.77,5.0,40.0,35.67358384744812,100.0,51.95631067961165,28.13929539295393,14.0,2.0,33.0,36.0,3.0
0.77,5.0,40.0,35.67358384744812,93.0,51.95631067961165,28.13929539295393,13.0,2.0,33.0,316.0,2.6
0.77,5.0,40.0,35.67358384744812,96.0,51.95631067961165,28.13929539295393,13.0,2.0,33.0,233.0,1.7
0.77,5.0,40.0,35.67358384744812,71.0,51.95631067961165,28.13929539295393,21.0,2.0,31.0,120.0,4.3
0.77,5.0,40.0,35.67358384744812,46.0,51.95631067961165,28.13929539295393,34.0,2.0,27.0,78.0,4.5
0.77,5.0,40.0,35.67358384744812,33.0,51.95631067961165,28.13929539295393,46.0,2.0,23.0,65.0,4.3
0.77,5.0,40.0,35.67358384744812,40.0,51.95631067961165,28.13929539295393,54.0,2.0,22.0,195.0,3.7
0.77,5.0,40.0,35.67358384744812,38.0,51.95631067961165,28.13929539295393,49.0,2.0,22.0,189.0,2.6
0.77,5.0,40.0,35.67358384744812,24.0,51.95631067961165,28.13929539295393,49.0,2.0,22.0,136.0,2.6
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,42.0,2.0,24.0,91.0,1.1
0.77,5.0,40.0,35.67358384744812,7.0,51.95631067961165,28.13929539295393,55.0,2.0,21.0,57.0,1.1
0.77,5.0,40.0,35.67358384744812,12.0,51.95631067961165,28.13929539295393,55.0,2.0,21.0,161.0,1.5
0.77,5.0,40.0,35.67358384744812,14.0,51.95631067961165,28.13929539295393,58.0,2.0,20.0,150.0,1.3
0.77,5.0,40.0,35.67358384744812,6.0,51.95631067961165,28.13929539295393,60.0,2.0,20.0,195.0,1.4
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,61.0,2.0,19.0,101.0,0.8
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,61.0,2.0,19.0,171.0,1.5
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,61.0,2.0,19.0,166.0,1.3
0.77,5.0,40.0,35.67358384744812,7.0,51.95631067961165,28.13929539295393,54.0,2.0,21.0,138.0,0.8
0.77,5.0,40.0,35.67358384744812,15.0,51.95631067961165,28.13929539295393,47.0,2.0,23.0,56.0,1.3
0.77,5.0,40.0,35.67358384744812,20.0,51.95631067961165,28.13929539295393,39.0,2.0,25.0,102.0,1.3
0.77,5.0,40.0,35.67358384744812,52.0,51.95631067961165,28.13929539295393,31.0,2.0,27.0,35.0,1.7
0.77,5.0,40.0,35.67358384744812,110.0,51.95631067961165,28.13929539295393,27.0,2.0,29.0,14.0,2.0
0.77,5.0,40.0,35.67358384744812,128.0,51.95631067961165,28.13929539295393,20.0,2.0,31.0,325.0,2.3
0.77,5.0,40.0,35.67358384744812,115.0,51.95631067961165,28.13929539295393,15.0,2.0,33.0,12.0,2.0
0.77,5.0,40.0,35.67358384744812,76.0,51.95631067961165,28.13929539295393,11.0,2.0,34.0,333.0,2.5
0.77,5.0,40.0,35.67358384744812,80.0,51.95631067961165,28.13929539295393,11.0,2.0,34.0,340.0,2.5
0.77,5.0,40.0,35.67358384744812,78.0,51.95631067961165,28.13929539295393,12.0,2.0,34.0,347.0,3.0
0.77,5.0,40.0,35.67358384744812,67.0,51.95631067961165,28.13929539295393,23.0,2.0,31.0,102.0,6.3
0.77,5.0,40.0,35.67358384744812,40.0,51.95631067961165,28.13929539295393,55.0,2.0,23.0,130.0,3.0
0.77,5.0,40.0,35.67358384744812,27.0,51.95631067961165,28.13929539295393,48.0,2.0,25.0,240.0,1.9
0.77,5.0,40.0,35.67358384744812,31.0,51.95631067961165,28.13929539295393,40.0,2.0,25.0,309.0,1.6
0.77,5.0,40.0,35.67358384744812,16.0,51.95631067961165,28.13929539295393,41.0,2.0,25.0,340.0,1.7
0.77,5.0,40.0,35.67358384744812,6.0,51.95631067961165,28.13929539295393,39.0,2.0,25.0,326.0,0.9
0.77,5.0,40.0,35.67358384744812,19.0,51.95631067961165,28.13929539295393,40.0,2.0,22.0,197.0,2.4
0.77,5.0,40.0,35.67358384744812,3.0,51.95631067961165,28.13929539295393,44.0,2.0,24.0,344.0,1.4
0.77,5.0,40.0,35.67358384744812,10.0,51.95631067961165,28.13929539295393,41.0,2.0,23.0,301.0,1.5
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,47.0,2.0,22.0,158.0,0.9
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,53.0,2.0,22.0,136.0,0.8
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,54.0,2.0,21.0,154.0,1.1
0.77,5.0,40.0,35.67358384744812,2.0,51.95631067961165,28.13929539295393,56.0,2.0,21.0,100.0,0.5
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,57.0,2.0,21.0,90.0,1.4
0.77,5.0,40.0,35.67358384744812,14.0,51.95631067961165,28.13929539295393,55.0,2.0,22.0,154.0,1.1
0.77,5.0,40.0,35.67358384744812,26.0,51.95631067961165,28.13929539295393,49.0,2.0,24.0,158.0,1.3
0.77,5.0,40.0,35.67358384744812,56.0,51.95631067961165,28.13929539295393,41.0,2.0,26.0,239.0,1.3
0.77,5.0,40.0,35.67358384744812,79.0,51.95631067961165,28.13929539295393,32.0,2.0,28.0,348.0,1.8
0.77,5.0,40.0,35.67358384744812,102.0,51.95631067961165,28.13929539295393,27.0,2.0,30.0,343.0,2.2
0.77,5.0,40.0,35.67358384744812,102.0,51.95631067961165,28.13929539295393,15.0,2.0,32.0,32.0,2.5
0.77,5.0,40.0,35.67358384744812,84.0,51.95631067961165,28.13929539295393,14.0,2.0,33.0,355.0,3.1
0.77,5.0,40.0,35.67358384744812,95.0,51.95631067961165,28.13929539295393,14.0,2.0,33.0,49.0,2.2
0.77,5.0,40.0,35.67358384744812,82.0,51.95631067961165,28.13929539295393,13.0,2.0,34.0,329.0,3.7
0.77,5.0,40.0,35.67358384744812,64.0,51.95631067961165,28.13929539295393,30.0,2.0,29.0,106.0,5.3
0.77,5.0,40.0,35.67358384744812,46.0,51.95631067961165,28.13929539295393,64.0,2.0,22.0,196.0,4.2
0.77,5.0,40.0,35.67358384744812,43.0,51.95631067961165,28.13929539295393,65.0,2.0,21.0,215.0,4.1
0.77,5.0,40.0,35.67358384744812,34.0,51.95631067961165,28.13929539295393,58.0,2.0,21.0,192.0,3.6
0.77,5.0,40.0,35.67358384744812,32.0,51.95631067961165,28.13929539295393,44.0,2.0,22.0,285.0,2.7
0.77,5.0,40.0,35.67358384744812,15.0,51.95631067961165,28.13929539295393,45.0,2.0,23.0,261.0,2.1
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,46.0,2.0,25.0,280.0,3.2
0.77,5.0,40.0,35.67358384744812,15.0,51.95631067961165,28.13929539295393,42.0,2.0,21.0,111.0,0.8
0.77,5.0,40.0,35.67358384744812,5.0,51.95631067961165,28.13929539295393,48.0,2.0,21.0,136.0,1.6
0.77,5.0,40.0,35.67358384744812,7.0,51.95631067961165,28.13929539295393,50.0,2.0,20.0,167.0,1.0
0.77,5.0,40.0,35.67358384744812,12.0,51.95631067961165,28.13929539295393,51.0,2.0,20.0,177.0,1.3
0.77,5.0,40.0,35.67358384744812,6.0,51.95631067961165,28.13929539295393,55.0,2.0,19.0,187.0,1.2
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,56.0,2.0,19.0,177.0,1.1
0.77,5.0,40.0,35.67358384744812,0.0,51.95631067961165,28.13929539295393,57.0,2.0,19.0,146.0,0.7
0.77,5.0,40.0,35.67358384744812,1.0,51.95631067961165,28.13929539295393,53.0,2.0,21.0,109.0,1.1
0.77,5.0,40.0,35.67358384744812,7.0,51.95631067961165,28.13929539295393,46.0,2.0,22.0,130.0,1.2
0.77,5.0,40.0,35.67358384744812,27.0,51.95631067961165,28.13929539295393,37.0,2.0,24.0,172.0,1.3
0.77,5.0,40.0,35.67358384744812,51.0,51.95631067961165,28.13929539295393,31.0,2.0,27.0,99.5,1.6
0.77,5.0,40.0,35.67358384744812,65.0,51.95631067961165,28.13929539295393,25.0,2.0,28.0,27.0,1.9
0.77,5.0,40.0,35.67358384744812,92.0,51.95631067961165,28.13929539295393,19.0,2.0,30.0,52.0,2.1
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,14.0,2.0,33.0,14.0,2.5
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,15.0,2.0,32.0,5.0,3.1
0.77,5.0,40.0,35.67358384744812,76.0,51.95631067961165,28.13929539295393,19.0,2.0,31.0,125.0,3.7
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,23.0,2.0,30.0,31.0,3.4
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,33.0,2.0,27.0,311.0,1.6
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,31.0,2.0,27.0,356.0,2.7
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,32.0,2.0,26.0,12.0,2.9
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,40.0,2.0,25.0,336.0,2.1
0.77,5.0,40.0,35.67358384744812,27.0,72.0,33.0,34.0,2.0,25.0,315.0,3.1
0.77,5.0,40.0,35.67358384744812,37.599162011173185,51.95631067961165,28.13929539295393,54.0,2.0,24.0,279.0,3.7
0.77,5.0,40.0,35.67358384744812,37.599162011173185,67.0,42.0,58.0,2.0,23.0,262.0,2.3
0.77,5.0,40.0,35.67358384744812,37.599162011173185,76.0,44.0,48.0,2.0,23.0,268.0,2.0
0.77,5.0,40.0,35.67358384744812,32.0,66.0,38.0,25.0,2.0,23.0,240.0,1.3
0.77,5.0,40.0,35.67358384744812,17.0,37.0,17.0,33.0,2.0,22.0,216.0,1.3
0.77,5.0,40.0,35.67358384744812,4.0,40.0,21.0,44.0,2.0,21.0,167.0,1.3
0.77,5.0,40.0,35.67358384744812,3.0,52.0,30.0,43.0,2.0,21.0,165.0,1.3
0.77,5.0,40.0,35.67358384744812,10.0,59.0,29.0,45.0,2.0,22.0,324.0,1.3
0.77,5.0,40.0,35.67358384744812,25.0,67.0,35.0,43.0,2.0,24.0,307.0,1.9
0.77,5.0,40.0,35.67358384744812,49.0,69.0,39.0,29.0,2.0,25.0,106.0,1.5
0.77,5.0,40.0,35.67358384744812,57.0,53.0,25.0,24.0,2.0,26.0,91.0,1.8
0.77,5.0,40.0,35.67358384744812,71.0,50.0,26.0,13.0,2.0,28.0,157.0,1.9
0.77,5.0,40.0,35.67358384744812,76.0,31.0,13.0,12.0,2.0,29.0,168.0,2.2
0.77,5.0,40.0,35.67358384744812,105.0,39.0,17.0,12.0,2.0,30.0,70.0,2.3
0.77,5.0,40.0,35.67358384744812,118.0,55.0,26.0,12.0,2.0,31.0,16.0,2.5
0.77,5.0,40.0,35.67358384744812,116.0,54.0,24.0,11.0,2.0,31.0,116.0,2.1
0.77,5.0,40.0,35.67358384744812,110.0,51.0,18.0,11.0,2.0,32.0,153.0,2.0
0.77,5.0,40.0,35.67358384744812,106.0,51.0,22.0,12.0,2.0,31.0,152.0,1.6
0.77,5.0,40.0,35.67358384744812,75.0,58.0,24.0,16.0,2.0,30.0,143.0,3.1
0.77,5.0,40.0,35.67358384744812,46.0,60.0,23.0,22.0,2.0,29.0,303.0,2.4
0.77,5.0,40.0,35.67358384744812,34.0,64.0,26.0,29.0,2.0,27.0,339.0,3.1
0.77,5.0,40.0,35.67358384744812,37.0,83.0,35.0,28.0,2.0,26.0,312.0,3.1
0.77,5.0,40.0,35.67358384744812,28.0,65.0,32.0,31.0,2.0,26.0,308.0,2.8
0.77,5.0,40.0,35.67358384744812,25.0,31.0,19.0,46.0,2.0,21.0,354.0,0.8
0.77,5.0,40.0,35.67358384744812,26.0,65.0,36.0,42.0,2.0,24.0,329.0,2.3
0.77,5.0,40.0,35.67358384744812,27.0,64.0,39.0,49.0,2.0,24.0,307.0,1.7
0.77,5.0,40.0,35.67358384744812,25.0,70.0,48.0,49.0,2.0,23.0,50.0,1.4
0.77,5.0,40.0,35.67358384744812,23.0,62.0,44.0,48.0,2.0,23.0,75.0,1.5
0.77,5.0,40.0,35.67358384744812,18.0,73.0,46.0,51.0,2.0,22.0,19.0,1.7
0.77,5.0,40.0,35.67358384744812,26.0,73.0,49.0,55.0,2.0,21.0,313.0,4.5
0.77,5.0,40.0,35.67358384744812,13.0,59.0,35.0,69.0,2.0,19.0,311.0,3.3
0.77,5.0,40.0,35.67358384744812,19.0,46.0,36.0,65.0,2.0,20.0,275.0,1.6
0.77,5.0,40.0,35.67358384744812,31.0,43.0,35.0,58.0,2.0,21.0,108.0,1.4
0.77,5.0,40.0,35.67358384744812,35.0,45.0,34.0,53.0,2.0,23.0,343.0,1.6
0.77,5.0,40.0,35.67358384744812,52.0,54.0,39.0,45.0,2.0,24.0,314.0,2.2
0.77,5.0,40.0,35.67358384744812,75.0,62.0,47.0,38.0,2.0,26.0,338.0,2.1
0.77,5.0,40.0,35.67358384744812,107.0,56.0,44.0,34.0,2.0,27.0,30.0,2.1
0.77,5.0,40.0,35.67358384744812,37.599162011173185,75.0,53.0,29.0,2.0,28.0,171.0,2.5
0.77,5.0,40.0,35.67358384744812,79.0,79.0,52.0,31.0,2.0,27.0,157.0,4.1
0.77,5.0,40.0,35.67358384744812,61.0,68.0,40.0,31.0,2.0,27.0,26.0,4.6
0.77,5.0,40.0,35.67358384744812,53.0,58.0,36.0,40.0,2.0,24.0,331.0,5.7
0.77,5.0,40.0,35.67358384744812,38.0,62.0,26.0,49.0,2.0,22.0,296.0,4.5
0.77,5.0,40.0,35.67358384744812,33.0,32.0,20.0,52.0,2.0,21.0,283.0,4.2
0.77,5.0,40.0,35.67358384744812,33.0,29.0,19.0,50.0,2.0,21.0,285.0,3.6
0.77,5.0,40.0,35.67358384744812,37.0,22.0,14.0,47.0,2.0,21.0,315.0,3.0
0.77,5.0,40.0,35.67358384744812,36.0,14.0,10.0,45.0,2.0,21.0,311.0,1.8
1.44,13.0,68.0,55.0,5.0,41.0,25.0,50.0,0.0,22.0,179.0,1.1
0.75,1.0,44.0,43.0,18.0,29.0,18.0,48.0,0.0,21.0,94.0,0.5
0.99,13.0,68.0,56.0,5.0,31.0,20.0,53.0,0.0,20.0,43.0,1.1
0.91,8.0,57.0,49.0,6.0,36.0,21.0,57.0,0.0,19.0,345.0,1.3
0.99,10.0,60.0,50.0,4.0,49.0,28.0,56.0,0.0,19.0,201.0,0.9
1.05,11.0,61.0,50.0,4.0,52.0,34.0,57.0,0.0,19.0,138.0,1.1
1.37,78.0,132.0,55.0,3.0,41.0,28.0,60.0,2.0,19.0,67.0,1.1
1.27,72.0,121.0,50.0,3.0,68.0,37.0,63.0,2.0,18.0,34.0,1.3
1.3,48.0,97.0,49.0,6.0,68.0,40.0,60.0,1.0,20.0,30.0,1.2
1.26,30.0,86.0,56.0,17.0,58.0,34.0,51.0,1.0,22.0,26.0,1.3
1.07,13.0,66.0,53.0,43.0,61.0,37.0,42.0,1.0,23.0,78.0,1.6
1.05,7.0,59.0,52.0,68.0,69.0,43.0,34.0,1.0,25.0,35.0,2.0
0.82,2.0,35.0,33.0,94.0,67.0,47.0,29.0,1.0,27.0,57.0,2.1
0.79,2.0,34.0,31.0,108.0,58.0,39.0,25.0,1.0,29.0,3.0,2.2
0.79,2.0,33.0,31.0,114.0,52.0,33.0,22.0,1.0,30.0,314.0,1.9
0.83,1.0,30.0,29.0,118.0,47.0,32.0,22.0,1.0,30.0,318.0,2.8
0.59,1.0,21.0,20.0,100.0,47.0,29.0,20.0,1.0,31.0,332.0,2.6
0.7,2.0,29.0,27.0,94.0,36.0,17.0,21.0,1.0,31.0,334.0,3.3
0.54,1.0,24.0,23.0,78.0,44.0,24.0,23.0,1.0,30.0,42.0,3.7
0.65,0.0,22.0,22.0,47.0,49.0,21.0,34.0,0.0,26.0,129.0,4.1
0.84,2.0,33.0,30.0,42.0,50.0,22.0,42.0,0.0,24.0,181.0,3.5
0.77,3.0,36.0,33.0,37.599162011173185,37.0,17.0,40.0,0.0,24.0,218.0,2.1
1.01,5.0,48.0,43.0,22.0,31.0,22.0,42.0,1.0,23.0,245.0,0.9
1.25,8.0,61.0,53.0,7.0,33.0,20.0,46.0,0.0,23.0,159.0,1.7
0.88,8.0,54.0,45.0,7.0,56.0,27.0,24.0,1.0,25.0,352.0,1.7
1.42,18.0,70.0,52.0,3.0,39.0,26.0,53.0,1.0,21.0,155.0,1.7
1.03,44.0,96.0,51.0,2.0,40.0,23.0,56.0,2.0,20.0,136.0,1.1
