CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP
0.55,2.0,23.0,21.0,26.0,32.0,22.0,75.0,2.0,15.0,206.0,1.1
0.72,3.0,38.0,35.0,9.0,26.0,17.0,80.0,3.0,14.0,209.0,1.1
0.7,4.0,38.0,34.0,4.0,31.0,24.0,82.0,3.0,14.0,190.0,1.1
0.74,5.0,35.0,30.0,6.0,46.0,39.0,83.0,3.0,13.0,214.0,1.3
0.82,6.0,40.0,34.0,4.0,45.0,35.0,83.0,3.0,13.0,276.0,0.9
1.38,37.0,76.0,39.0,2.0,41.0,31.0,82.0,3.0,14.0,224.0,1.0
1.37,33.0,73.0,39.0,7.0,61.0,38.0,78.0,4.0,14.0,180.0,1.1
1.37,25.0,71.0,46.0,21.0,63.0,38.0,67.0,4.0,16.0,127.0,1.1
1.11,11.0,50.0,39.0,44.0,63.0,39.0,56.0,4.0,18.0,150.0,1.3
0.96,6.0,38.0,32.0,70.0,58.0,40.0,42.0,4.0,21.0,134.0,1.4
0.76,3.0,27.0,24.0,87.0,63.0,39.0,35.0,4.0,22.0,35.0,1.7
0.66,2.0,21.0,19.0,109.0,53.0,34.0,30.0,4.0,23.0,44.0,1.9
0.61,3.0,24.0,21.0,97.0,61.0,40.0,26.0,4.0,24.0,313.0,2.4
0.66,4.0,32.0,28.0,78.0,54.0,29.0,29.0,3.0,22.0,302.0,3.3
0.51,4.0,26.0,22.0,64.0,60.0,30.0,24.0,3.0,23.0,342.0,2.2
0.47,3.0,21.0,17.0,78.0,39.0,19.0,21.0,3.0,24.0,335.0,1.8
0.49,2.0,20.0,18.0,78.0,35.0,20.0,23.0,4.0,24.0,352.0,1.7
0.62,2.0,25.0,24.0,83.0,36.0,22.0,25.0,5.0,24.0,29.0,1.4
1.23,10.0,67.0,57.0,42.0,47.0,29.0,25.0,5.0,23.0,13.0,1.1
0.88,2.0,36.0,34.0,45.0,58.0,34.0,34.0,4.0,22.0,101.0,1.9
0.62,1.0,20.0,18.0,62.0,61.0,25.0,38.0,3.0,21.0,85.0,1.6
0.76,1.0,33.0,32.0,35.0,47.0,26.0,36.0,3.0,21.0,77.0,1.3
0.94,24.0,77.0,53.0,3.0,25.0,11.0,25.0,3.0,20.0,315.0,1.3
1.07,27.0,88.0,61.0,4.0,40.0,22.0,36.0,3.0,19.0,328.0,1.3
1.08,31.0,88.0,57.0,3.0,53.0,23.0,39.0,4.0,19.0,237.0,1.1
0.86,3.0,46.0,43.0,12.0,56.0,30.0,47.0,3.0,18.0,170.0,1.3
0.52,1.0,21.0,19.0,38.0,40.0,22.0,53.0,4.0,17.0,179.0,1.4
0.78,21.0,60.0,39.0,16.0,39.0,27.0,55.0,4.0,17.0,325.0,1.1
1.43,66.0,121.0,55.0,3.0,48.0,29.0,55.0,5.0,16.0,300.0,1.3
2.45,166.0,216.0,51.0,3.0,71.0,36.0,55.0,7.0,16.0,49.0,1.1
2.11,113.0,163.0,50.0,4.0,94.0,44.0,55.0,6.0,16.0,100.0,1.2
1.94,65.0,137.0,72.0,10.0,90.0,43.0,49.0,6.0,18.0,55.0,0.9
1.33,21.0,79.0,58.0,41.0,87.0,45.0,41.0,5.0,20.0,35.0,1.3
1.02,8.0,50.0,42.0,68.0,76.0,45.0,34.0,4.0,22.0,40.0,1.4
0.55,4.0,25.0,21.0,82.0,66.0,40.0,28.0,4.0,24.0,17.0,1.5
0.46,2.0,14.0,12.0,100.0,45.0,27.0,23.0,4.0,25.0,63.0,1.8
0.41,1.0,10.0,9.0,105.0,44.0,25.0,19.0,4.0,26.0,52.0,2.0
0.4,2.0,11.0,10.0,99.0,41.0,22.0,17.0,4.0,26.0,37.0,1.9
0.44,2.0,14.0,12.0,99.0,49.0,25.0,16.0,4.0,27.0,26.0,2.2
0.4,2.0,14.0,12.0,96.0,49.0,26.0,14.0,4.0,27.0,24.0,2.1
0.45,2.0,17.0,15.0,95.0,41.0,19.0,17.0,4.0,27.0,49.0,2.0
0.61,1.0,17.0,15.0,87.0,148.0,27.0,28.0,3.0,25.0,181.0,2.2
0.72,1.0,21.0,20.0,76.0,63.0,26.0,33.0,3.0,24.0,204.0,1.7
0.66,1.0,21.0,20.0,55.0,49.0,26.0,30.0,3.0,23.0,86.0,1.5
0.75,2.0,31.0,29.0,31.0,40.0,20.0,28.0,3.0,22.0,47.0,1.3
0.7,2.0,35.0,32.0,18.0,35.0,16.0,24.0,3.0,21.0,4.0,1.2
0.94,1.0,26.0,25.0,48.0,70.0,43.0,37.0,4.0,21.0,177.0,1.3
0.84,6.0,48.0,42.0,8.0,45.0,19.0,29.0,3.0,20.0,267.0,1.4
0.75,3.0,38.0,35.0,18.0,36.0,14.0,33.0,3.0,19.0,250.0,1.3
0.44,1.0,15.0,14.0,39.0,35.0,18.0,40.0,3.0,18.0,194.0,1.3
0.42,1.0,17.0,16.0,33.0,36.0,22.0,39.0,3.0,18.0,205.0,1.1
0.79,25.0,62.0,38.0,5.0,35.0,21.0,40.0,4.0,17.0,68.0,1.1
0.95,38.0,80.0,42.0,2.0,51.0,27.0,41.0,4.0,17.0,295.0,0.9
1.25,49.0,93.0,45.0,5.0,60.0,30.0,42.0,4.0,17.0,123.0,0.9
1.59,52.0,103.0,51.0,5.0,59.0,33.0,42.0,4.0,17.0,226.0,0.8
0.84,10.0,39.0,29.0,34.0,65.0,30.0,37.0,3.0,19.0,169.0,1.1
1.09,14.0,60.0,46.0,41.0,62.0,32.0,32.0,3.0,21.0,15.0,1.3
0.78,8.0,42.0,34.0,60.0,64.0,34.0,27.0,3.0,22.0,340.0,1.4
0.66,4.0,28.0,24.0,82.0,52.0,30.0,24.0,3.0,24.0,65.0,1.6
0.54,3.0,19.0,16.0,97.0,52.0,33.0,21.0,3.0,25.0,117.0,1.5
0.55,2.0,16.0,15.0,111.0,38.0,19.0,19.0,3.0,26.0,94.0,1.7
0.55,1.0,15.0,14.0,123.0,47.0,29.0,19.0,4.0,26.0,85.0,1.8
0.56,1.0,15.0,13.0,117.0,46.0,26.0,19.0,4.0,26.0,95.0,2.2
0.55,2.0,14.0,12.0,89.0,54.0,27.0,23.0,4.0,26.0,104.0,2.6
0.56,1.0,13.0,12.0,94.0,70.0,31.0,23.0,3.0,26.0,126.0,1.9
0.73,1.0,17.0,16.0,83.0,70.0,33.0,32.0,3.0,24.0,214.0,2.2
0.79,1.0,19.0,18.0,70.0,75.0,42.0,36.0,3.0,23.0,207.0,2.3
0.88,1.0,22.0,21.0,65.0,71.0,44.0,37.0,3.0,22.0,181.0,1.8
0.96,1.0,25.0,24.0,58.0,69.0,42.0,37.0,3.0,22.0,157.0,1.7
1.1,1.0,33.0,32.0,45.0,72.0,46.0,36.0,4.0,22.0,169.0,1.1
1.3,7.0,58.0,51.0,8.0,54.0,26.0,41.0,4.0,19.0,254.0,0.9
0.91,1.0,26.0,25.0,42.0,74.0,43.0,41.0,3.0,20.0,203.0,0.9
0.81,1.0,21.0,20.0,43.0,67.0,44.0,42.0,3.0,20.0,176.0,1.3
0.68,1.0,14.0,13.0,46.0,66.0,44.0,46.0,3.0,19.0,187.0,1.4
0.57,1.0,12.0,11.0,49.0,66.0,45.0,51.0,4.0,19.0,204.0,1.6
0.46,1.0,8.0,7.0,51.0,60.0,42.0,49.0,3.0,18.0,212.0,2.4
0.53,1.0,14.0,13.0,42.0,45.0,29.0,51.0,3.0,18.0,185.0,2.1
1.0,5.0,42.0,37.0,14.0,44.0,29.0,53.0,3.0,18.0,166.0,1.1
1.07,12.0,47.0,35.0,22.0,58.0,37.0,54.0,4.0,18.0,174.0,1.1
0.88,8.0,38.0,30.0,36.0,69.0,39.0,49.0,4.0,19.0,211.0,1.2
0.94,8.0,42.0,34.0,50.0,63.0,38.0,41.0,4.0,21.0,120.0,1.4
0.75,3.0,24.0,20.0,79.0,65.0,38.0,36.0,4.0,22.0,89.0,1.7
0.59,2.0,15.0,13.0,96.0,65.0,41.0,30.0,4.0,23.0,61.0,1.7
0.59,1.0,15.0,14.0,110.0,55.0,31.0,28.0,4.0,24.0,72.0,1.4
0.7,2.0,22.0,21.0,119.0,56.0,33.0,27.0,5.0,24.0,236.0,1.3
0.72,2.0,30.0,27.0,108.0,65.0,38.0,26.0,4.0,24.0,278.0,1.6
0.72,2.0,26.0,24.0,88.0,61.0,34.0,35.0,4.0,23.0,262.0,3.0
0.9,5.0,46.0,41.0,51.0,87.0,34.0,46.0,4.0,20.0,337.0,2.3
1.05,4.0,46.0,43.0,65.0,59.0,25.0,41.0,4.0,21.0,248.0,1.6
0.95,2.0,36.0,34.0,63.0,46.0,29.0,39.0,4.0,22.0,150.0,1.3
1.04,1.0,37.0,35.0,58.0,50.0,29.0,40.0,4.0,21.0,177.0,1.3
1.28,5.0,52.0,47.0,36.0,53.0,29.0,40.0,3.0,21.0,217.0,1.2
1.53,8.0,68.0,59.0,25.0,53.0,31.0,43.0,4.0,20.0,261.0,1.1
1.54,12.0,69.0,56.0,8.0,71.0,40.0,40.0,4.0,20.0,275.0,1.4
1.1,2.0,26.0,26.44950213371266,44.00657894736842,51.0,33.0,30.0,3.0,20.0,112.0,0.8
1.57,19.0,75.0,56.0,3.0,50.0,30.0,51.0,4.0,18.0,179.0,1.1
1.56,27.0,81.0,54.0,3.0,61.0,37.0,52.0,4.0,18.0,163.0,0.8
1.03,7.0,48.0,41.0,9.0,60.0,37.0,55.0,4.0,17.0,201.0,1.4
1.02,3.0,44.0,41.0,10.0,53.0,31.0,57.0,3.0,16.0,211.0,1.1
0.87,3.0,41.0,38.0,11.0,69.0,42.0,54.0,3.0,16.0,198.0,1.1
0.94,10.0,50.0,40.0,5.0,58.0,38.0,54.0,4.0,16.0,186.0,1.1
1.07,17.0,60.0,43.0,5.0,54.0,33.0,53.0,4.0,16.0,258.0,1.0
1.58,37.0,85.0,48.0,7.0,55.0,34.0,54.0,4.0,16.0,175.0,0.8
2.01,58.0,129.0,72.0,11.0,75.0,41.0,49.0,5.0,18.0,70.0,1.1
1.42,21.0,76.0,55.0,40.0,98.0,53.0,40.0,5.0,20.0,60.0,1.6
0.9,5.0,34.0,29.0,77.0,101.0,56.0,33.0,5.0,22.0,53.0,1.9
0.7,2.0,20.0,18.0,103.0,79.0,40.0,29.0,4.0,24.0,74.0,1.9
0.54,1.0,11.0,10.0,96.0,77.0,40.0,26.0,4.0,24.0,158.0,1.7
0.48,2.0,10.0,8.0,85.0,51.0,24.0,24.0,4.0,25.0,218.0,2.0
0.47,2.0,9.0,8.0,83.0,57.0,30.0,23.0,3.0,26.0,205.0,2.4
0.5,2.0,10.0,8.0,84.0,56.0,28.0,23.0,4.0,26.0,216.0,2.4
0.48,2.0,9.0,8.0,79.0,55.0,27.0,23.0,4.0,26.0,213.0,2.5
0.53,2.0,12.0,11.0,75.0,51.0,25.0,24.0,4.0,25.0,207.0,2.7
0.52,1.0,12.0,11.0,74.0,55.0,27.0,25.0,4.0,24.0,217.0,2.5
0.57,1.0,14.0,13.0,69.0,49.0,24.0,27.0,4.0,23.0,228.0,2.2
0.59,1.0,16.0,15.0,60.0,44.0,24.0,25.0,4.0,22.0,243.0,2.1
0.83,2.0,27.0,25.0,45.0,41.0,23.0,26.0,3.0,21.0,223.0,1.4
1.05,2.0,40.0,38.0,31.0,43.0,26.0,29.0,3.0,20.0,184.0,1.4
0.92,2.0,31.0,30.0,27.0,46.0,25.0,26.0,3.0,20.0,190.0,1.5
0.6,2.0,26.0,26.44950213371266,44.00657894736842,53.0,33.0,35.0,3.0,18.0,198.0,1.3
0.6,2.0,26.0,26.44950213371266,44.00657894736842,51.0,29.0,38.0,3.0,18.0,194.0,1.3
0.6,2.0,26.0,26.44950213371266,44.00657894736842,44.0,30.0,39.0,3.0,17.0,185.0,1.2
0.92,2.0,33.0,31.0,23.0,47.0,33.0,41.0,3.0,17.0,152.0,0.8
0.86,2.0,37.0,35.0,19.0,44.0,32.0,42.0,4.0,17.0,239.0,1.0
0.81,2.0,34.0,33.0,19.0,49.0,37.0,43.0,3.0,16.0,180.0,1.3
1.01,7.0,47.0,41.0,12.0,57.0,41.0,45.0,4.0,15.0,214.0,1.3
1.25,24.0,67.0,43.0,18.0,58.0,38.0,42.0,4.0,16.0,243.0,1.0
0.82,7.0,33.0,26.0,46.0,59.0,39.0,33.0,4.0,19.0,146.0,1.2
0.84,7.0,38.0,31.0,59.0,43.0,28.0,28.0,4.0,21.0,54.0,1.3
0.68,3.0,24.0,21.0,84.0,42.0,29.0,24.0,4.0,22.0,90.0,1.5
0.52,2.0,12.0,10.0,98.0,43.0,31.0,21.0,3.0,24.0,183.0,1.4
0.48,1.0,10.0,9.0,102.0,43.0,29.0,18.0,4.0,25.0,346.0,1.6
0.43,1.0,8.0,7.0,93.0,41.0,26.0,16.0,4.0,26.0,198.0,1.6
0.44,1.0,9.0,8.0,98.0,36.0,18.0,16.0,4.0,27.0,293.0,1.7
0.47,1.0,10.0,9.0,88.0,48.0,28.0,21.0,4.0,26.0,213.0,3.0
0.48,1.0,9.0,8.0,73.0,66.0,27.0,21.0,4.0,26.0,203.0,2.8
0.47,1.0,10.0,8.0,68.0,59.0,25.0,22.0,4.0,25.0,206.0,3.0
0.51,1.0,11.0,10.0,64.0,54.0,21.0,22.0,4.0,24.0,208.0,2.8
0.52,1.0,13.0,12.0,57.0,45.0,20.0,21.0,3.0,22.0,209.0,2.6
0.53,1.0,14.0,13.0,51.0,36.0,18.0,21.0,3.0,22.0,210.0,2.5
0.64,1.0,19.0,18.0,43.0,31.0,17.0,23.0,3.0,21.0,178.0,1.9
0.96,1.0,29.0,28.0,30.0,26.0,13.0,24.0,3.0,20.0,168.0,1.4
0.71,1.0,18.0,17.0,51.0,42.0,28.0,32.0,3.0,20.0,159.0,1.6
0.65,1.0,24.0,23.0,34.0,49.0,29.0,28.0,3.0,19.0,195.0,1.4
0.64,1.0,22.0,21.0,32.0,32.0,18.0,30.0,3.0,18.0,193.0,1.1
0.75,1.0,21.0,20.0,30.0,38.0,26.0,30.0,4.0,18.0,227.5,1.1
0.76,2.0,23.0,21.0,27.0,45.0,32.0,31.0,4.0,17.0,262.0,0.8
0.96,10.0,50.0,40.0,7.0,57.0,44.0,34.0,4.0,16.0,267.0,1.0
0.91,9.0,48.0,39.0,11.0,52.0,37.0,36.0,4.0,16.0,223.0,1.3
2.31,122.0,173.0,50.0,3.0,51.0,38.0,38.0,6.0,16.0,281.0,0.9
2.03,61.0,112.0,51.0,6.0,80.0,51.0,36.0,5.0,16.0,163.0,1.0
1.45,30.0,85.0,55.0,19.0,78.0,45.0,31.0,6.0,18.0,45.0,0.9
1.12,12.0,56.0,44.0,50.0,69.0,41.0,26.0,5.0,21.0,77.0,1.3
0.88,5.0,34.0,29.0,81.0,70.0,41.0,22.0,4.0,23.0,87.0,1.5
0.61,2.0,16.0,14.0,92.0,66.0,43.0,17.0,4.0,25.0,107.0,1.9
0.46,1.0,8.0,7.0,87.0,56.0,33.0,16.0,3.0,26.0,163.0,2.1
0.44,1.0,8.0,7.0,80.0,52.0,28.0,14.0,3.0,26.0,219.0,2.6
0.43,2.0,11.0,9.0,82.0,38.0,20.0,13.0,4.0,27.0,206.0,2.9
0.43,2.0,11.0,9.0,82.0,44.0,18.0,12.0,4.0,27.0,213.0,2.6
0.48,2.0,12.0,10.0,82.0,43.0,20.0,14.0,4.0,26.0,222.0,2.6
0.56,1.0,14.0,12.0,78.0,41.0,19.0,19.0,4.0,25.0,216.0,2.8
0.59,1.0,14.0,13.0,75.0,51.0,25.0,23.0,4.0,24.0,214.0,2.9
0.65,1.0,19.0,18.0,65.0,52.0,25.0,25.0,4.0,23.0,212.0,2.3
0.69,1.0,18.0,17.0,61.0,46.0,24.0,25.0,4.0,22.0,172.0,2.1
0.69,1.0,17.0,16.0,60.0,47.0,26.0,26.0,4.0,22.0,195.0,1.6
0.68,1.0,18.0,17.0,56.0,45.0,27.0,30.0,3.0,21.0,200.0,1.7
1.22,2.0,43.0,41.0,23.0,57.0,31.0,32.0,4.0,21.0,188.0,1.1
0.72,1.0,18.0,17.0,45.0,46.0,30.0,35.0,4.0,19.0,154.0,1.2
0.99,2.0,43.0,41.0,15.0,60.0,41.0,40.0,4.0,18.0,51.0,0.8
0.85,2.0,33.0,31.0,23.0,62.0,38.0,43.0,4.0,18.0,214.0,0.9
0.68,1.0,19.0,18.0,34.0,66.0,49.0,45.0,4.0,17.0,207.0,1.2
0.78,2.0,31.0,29.0,20.0,57.0,42.0,46.0,4.0,16.0,202.0,1.2
0.89,5.0,43.0,38.0,13.0,58.0,41.0,47.0,4.0,16.0,188.0,1.1
1.55,38.0,89.0,50.0,4.0,59.0,44.0,48.0,4.0,16.0,228.0,1.0
2.75,140.0,204.0,65.0,4.0,73.0,47.0,44.0,7.0,17.0,44.0,1.1
1.66,43.0,101.0,58.0,15.0,96.0,45.0,40.0,5.0,18.0,48.0,1.4
0.88,10.0,43.0,33.0,50.0,90.0,52.0,36.0,7.0,20.0,38.0,1.4
0.62,3.0,20.0,17.0,78.0,65.0,40.0,30.0,9.0,22.0,58.0,1.5
0.57,2.0,14.0,11.0,94.0,53.0,33.0,25.0,6.0,24.0,112.0,1.6
0.62,2.0,16.0,14.0,113.0,49.0,31.0,21.0,6.0,25.0,18.0,1.7
0.58,1.0,12.0,11.0,119.0,58.0,37.0,19.0,6.0,26.0,199.0,1.6
0.56,1.0,12.0,11.0,116.0,59.0,28.0,17.0,6.0,27.0,122.0,1.8
0.53,2.0,12.0,10.0,94.0,68.0,36.0,19.0,5.0,27.0,212.0,2.2
0.55,1.0,12.0,10.0,98.0,64.0,28.0,20.0,4.0,27.0,206.0,2.0
0.58,1.0,13.0,12.0,93.0,62.0,33.0,21.0,4.0,26.0,201.0,2.1
0.67,1.0,18.0,17.0,75.0,57.0,25.0,24.0,4.0,25.0,205.0,2.5
0.71,1.0,18.0,17.0,68.0,53.0,24.0,25.0,4.0,23.0,202.5,2.5
0.89,1.0,24.0,23.0,55.0,51.0,28.0,27.0,4.0,23.0,200.0,1.7
1.08,3.0,35.0,33.0,39.0,47.0,27.0,29.0,4.0,22.0,170.0,1.2
1.19,5.0,46.0,41.0,29.0,53.0,30.0,31.0,4.0,21.0,217.0,1.4
0.6,2.0,26.0,26.44950213371266,44.00657894736842,53.0,26.905244601145878,35.0,3.0,21.0,172.0,1.5
0.89,1.0,27.0,26.0,35.0,54.0,31.0,34.0,4.0,20.0,162.0,1.0
0.91,1.0,35.0,34.0,24.0,48.0,28.0,37.0,4.0,19.0,151.0,1.2
0.69,1.0,16.0,15.0,39.0,57.0,36.0,39.0,4.0,18.0,210.0,1.1
0.65,1.0,13.0,12.0,41.0,59.0,40.0,41.0,4.0,18.0,185.0,1.2
0.59,1.0,13.0,12.0,39.0,53.0,38.0,46.0,4.0,17.0,198.0,1.3
0.6,2.0,20.0,18.0,30.0,43.0,30.0,49.0,4.0,17.0,183.0,1.3
0.78,3.0,28.0,25.0,24.0,45.0,32.0,49.0,4.0,17.0,174.0,1.1
1.11,20.0,61.0,41.0,14.0,54.0,36.0,48.0,4.0,17.0,325.0,1.0
0.75,5.0,26.0,21.0,47.0,69.0,41.0,40.0,4.0,19.0,348.0,1.1
0.74,5.0,27.0,22.0,65.0,51.0,29.0,33.0,4.0,21.0,25.0,1.5
0.6,2.0,16.0,14.0,85.0,53.0,33.0,27.0,4.0,23.0,73.0,1.6
0.51,2.0,10.0,8.0,93.0,42.0,27.0,23.0,4.0,25.0,149.0,1.6
0.5,1.0,8.0,7.0,96.0,38.0,22.0,21.0,4.0,26.0,115.0,1.6
0.47,1.0,7.0,6.0,89.0,47.0,26.0,21.0,4.0,26.0,236.0,1.5
0.5,1.0,8.0,6.0,88.0,48.0,26.0,22.0,4.0,27.0,199.0,2.2
0.5,1.0,8.0,7.0,90.0,55.0,23.0,22.0,4.0,27.0,220.0,2.3
0.5,1.0,9.0,7.0,86.0,54.0,23.0,22.0,4.0,27.0,199.0,2.5
0.49,1.0,9.0,8.0,76.0,50.0,19.0,24.0,5.0,26.0,213.0,2.7
0.53,1.0,11.0,10.0,72.0,53.0,23.0,27.0,5.0,25.0,211.0,2.9
0.55,1.0,11.0,10.0,65.0,56.0,25.0,31.0,4.0,23.0,205.0,2.7
0.59,1.0,13.0,11.0,57.0,43.0,20.0,32.0,4.0,23.0,198.0,2.1
0.58,1.0,12.0,11.0,53.0,37.0,19.0,35.0,4.0,22.0,195.0,1.9
0.61,1.0,13.0,12.0,50.0,37.0,22.0,35.0,4.0,22.0,189.0,1.6
1.06,2.0,39.0,37.0,23.0,49.0,28.0,32.0,4.0,21.0,176.0,1.2
0.55,1.0,11.0,10.0,47.0,0.0,26.905244601145878,38.0,4.0,20.0,157.0,1.4
0.57,1.0,10.0,10.0,44.0,0.0,26.905244601145878,41.0,3.0,20.0,172.0,1.4
0.51,1.0,8.0,7.0,46.0,0.0,26.905244601145878,44.0,4.0,19.0,174.0,1.4
0.53,1.0,10.0,9.0,42.0,46.0,29.0,46.0,4.0,18.0,221.0,1.1
0.58,2.0,17.0,15.0,34.0,43.0,30.0,48.0,4.0,18.0,220.0,1.0
0.73,3.0,33.0,30.0,17.0,46.0,33.0,49.0,4.0,18.0,168.0,1.0
1.49,34.0,80.0,46.0,4.0,44.0,31.0,51.0,4.0,18.0,188.0,0.9
1.64,36.0,85.0,48.0,9.0,53.0,33.0,48.0,5.0,18.0,194.0,0.9
1.18,14.0,55.0,42.0,31.0,62.0,33.0,39.0,4.0,20.0,64.0,1.0
1.03,9.0,45.0,36.0,53.0,60.0,34.0,33.0,4.0,22.0,106.0,1.2
0.75,3.0,24.0,20.0,80.0,53.0,31.0,28.0,4.0,24.0,82.0,1.4
0.59,2.0,13.0,11.0,93.0,50.0,26.0,24.0,4.0,26.0,79.0,1.3
0.54,2.0,11.0,9.0,100.0,46.0,23.0,21.0,4.0,27.0,59.0,1.8
0.54,2.0,12.0,10.0,97.0,53.0,25.0,22.0,4.0,27.0,69.0,1.6
0.5,1.0,9.0,7.0,85.0,66.0,27.0,21.0,4.0,28.0,109.0,1.9
0.56,2.0,12.0,11.0,89.0,88.0,28.0,23.0,4.0,28.0,203.0,2.3
0.57,2.0,13.0,12.0,71.0,73.0,27.0,23.0,4.0,27.0,213.0,2.3
0.6,2.0,15.0,13.0,64.0,63.0,23.0,26.0,4.0,26.0,215.0,2.1
0.6,2.0,16.0,15.0,55.0,52.0,18.0,24.0,4.0,26.0,209.0,2.5
0.7,2.0,20.0,19.0,45.0,49.0,20.0,25.0,4.0,25.0,212.0,1.8
0.87,8.0,39.0,31.0,32.0,37.0,19.0,27.0,4.0,24.0,252.0,1.7
0.89,1.0,30.0,29.0,29.0,37.0,18.0,28.0,4.0,23.0,191.0,0.9
1.04,2.0,35.0,33.0,27.0,40.0,21.0,30.0,4.0,22.0,182.0,1.1
2.48,2.0,26.0,26.44950213371266,44.00657894736842,73.0,42.0,49.0,3.0,20.0,128.0,1.2
0.8,1.0,22.0,21.0,32.0,53.0,31.0,34.0,4.0,20.0,173.0,1.2
0.95,2.0,31.0,29.0,21.0,54.0,29.0,37.0,4.0,19.0,186.0,1.2
0.88,1.0,28.0,27.0,23.0,65.0,44.0,37.0,4.0,19.0,202.0,1.0
0.62,1.0,15.0,14.0,37.0,63.0,41.0,38.0,4.0,19.0,183.0,1.1
0.67,1.0,21.0,20.0,31.0,59.0,41.0,39.0,4.0,18.0,235.0,1.1
0.98,12.0,49.0,37.0,10.0,54.0,40.0,42.0,4.0,18.0,205.0,0.9
1.48,35.0,82.0,47.0,4.0,62.0,45.0,47.0,5.0,17.0,194.0,1.2
1.66,39.0,87.0,47.0,8.0,67.0,43.0,42.0,5.0,18.0,158.0,1.0
1.82,37.0,101.0,64.0,17.0,71.0,46.0,37.0,5.0,20.0,330.0,1.0
1.44,16.0,75.0,59.0,47.0,74.0,46.0,31.0,5.0,22.0,28.0,1.2
0.96,6.0,41.0,35.0,78.0,77.0,47.0,25.0,5.0,24.0,38.0,1.6
0.65,2.0,20.0,18.0,101.0,71.0,44.0,22.0,5.0,26.0,74.0,1.7
0.64,2.0,18.0,16.0,119.0,63.0,36.0,20.0,5.0,27.0,30.0,1.7
0.67,1.0,17.0,15.0,132.0,57.0,31.0,18.0,5.0,29.0,61.0,1.7
0.51,2.0,10.0,8.0,87.0,64.0,31.0,18.0,5.0,29.0,123.0,1.9
0.55,1.0,11.0,9.0,87.0,69.0,24.0,19.0,6.0,29.0,178.5,2.2
0.64,2.0,19.0,18.0,82.0,69.0,24.0,23.0,6.0,27.0,234.0,1.9
0.69,2.0,20.0,18.0,76.0,64.0,21.0,23.0,5.0,27.0,211.0,2.2
0.77,1.0,24.0,23.0,70.0,73.0,32.0,30.0,5.0,24.0,23.0,3.1
0.88,1.0,30.0,29.0,63.0,85.0,27.0,35.0,5.0,22.0,72.0,2.4
1.25,5.0,58.0,53.0,35.0,44.0,26.0,36.0,5.0,22.0,319.0,1.4
1.83,32.0,121.0,89.0,2.0,48.0,28.0,45.0,6.0,21.0,304.0,1.3
2.28,63.0,149.0,86.0,2.0,63.0,35.0,48.0,6.0,21.0,31.0,1.1
0.56,2.0,4.0,26.44950213371266,59.0,53.0,29.0,38.0,4.0,21.0,218.0,2.2
0.6,2.0,26.0,26.44950213371266,44.00657894736842,77.0,39.0,43.0,3.0,20.0,235.0,1.9
0.6,2.0,26.0,26.44950213371266,44.00657894736842,88.0,43.0,35.0,3.0,21.0,220.0,2.1
0.6,2.0,26.0,26.44950213371266,44.00657894736842,66.0,36.0,38.0,3.0,20.0,202.0,1.4
0.6,2.0,16.0,14.0,46.0,60.0,33.0,43.0,4.0,19.0,189.0,1.3
0.59,1.0,19.0,18.0,39.0,50.0,25.0,46.0,4.0,19.0,146.0,1.2
1.55,59.0,112.0,53.0,6.0,56.0,32.0,55.0,5.0,18.0,287.0,1.1
1.55,45.0,94.0,49.0,6.0,71.0,37.0,55.0,5.0,17.0,212.0,1.1
1.18,14.0,52.0,38.0,18.0,74.0,42.0,48.0,4.0,18.0,225.0,1.0
0.95,7.0,35.0,28.0,41.0,61.0,28.0,40.0,4.0,20.0,84.0,1.1
1.73,20.0,99.0,79.0,44.0,68.0,34.0,38.0,6.0,22.0,86.0,1.3
1.09,8.0,53.0,46.0,71.0,101.0,59.0,28.0,6.0,25.0,46.0,1.5
0.55,2.0,16.0,14.0,86.0,70.0,41.0,21.0,5.0,26.0,62.0,1.8
0.53,2.0,14.0,12.0,104.0,43.0,26.0,19.0,6.0,27.0,14.0,1.7
0.54,1.0,10.0,9.0,114.0,49.0,33.0,16.0,5.0,29.0,109.0,1.7
0.58,2.0,13.0,11.0,108.0,44.0,27.0,18.0,5.0,29.0,195.0,2.0
0.61,2.0,14.0,12.0,91.0,68.0,32.0,22.0,5.0,28.0,217.0,3.1
0.6,2.0,15.0,13.0,80.0,86.0,32.0,27.0,5.0,25.0,196.0,2.8
0.63,1.0,15.0,14.0,90.0,88.0,23.0,37.0,4.0,22.0,199.0,2.4
0.63,1.0,18.0,17.0,77.0,56.0,27.0,32.0,4.0,23.0,215.0,2.5
0.65,1.0,18.0,17.0,63.0,43.0,24.0,34.0,4.0,22.0,190.0,2.1
0.74,1.0,21.0,20.0,52.0,40.0,22.0,35.0,4.0,22.0,184.0,1.7
0.89,1.0,30.0,28.0,39.0,30.0,19.0,35.0,4.0,22.0,168.0,1.3
1.19,13.0,69.0,56.0,14.0,34.0,22.0,39.0,5.0,21.0,240.0,1.3
0.59,2.0,26.0,26.44950213371266,62.0,60.0,29.0,36.0,4.0,22.0,216.0,2.5
0.57,2.0,5.0,26.44950213371266,51.0,101.0,84.0,44.0,4.0,20.0,211.0,1.4
