date,CO,NO,NOX,NO2,O3,PM10,PM25,RH,SO2,TMP,WDR,WSP,datetime,station,traffic_level,year,month,day,hour,minute
27/04/2024 12:00,0.6,3.0,27.0,25.0,86.0,51.0,36.0,26.0,2.0,25.0,71.0,1.8,2024-04-27 12:00:00,MER,,2024,4,27,12,0
27/04/2024 13:00,0.71,2.0,31.0,29.0,102.0,53.0,37.0,24.0,2.0,26.0,15.0,1.7,2024-04-27 13:00:00,MER,,2024,4,27,13,0
27/04/2024 14:00,0.69,1.0,23.0,22.0,98.0,60.0,42.0,22.0,2.0,27.0,204.0,2.2,2024-04-27 14:00:00,MER,,2024,4,27,14,0
27/04/2024 15:00,0.57,1.0,17.0,16.0,79.0,51.0,34.0,22.0,1.0,28.0,169.0,3.8,2024-04-27 15:00:00,MER,,2024,4,27,15,0
27/04/2024 16:00,0.7,2.0,23.0,22.0,73.0,51.0,29.0,23.0,1.0,28.0,181.0,3.5,2024-04-27 16:00:00,MER,,2024,4,27,16,0
27/04/2024 17:00,0.67,2.0,24.0,22.0,66.0,48.0,30.0,22.0,1.0,28.0,178.0,3.8,2024-04-27 17:00:00,MER,,2024,4,27,17,0
27/04/2024 18:00,0.68,3.0,25.0,22.0,61.0,46.0,28.0,22.0,1.0,27.0,188.0,4.4,2024-04-27 18:00:00,MER,,2024,4,27,18,0
27/04/2024 19:00,0.66,2.0,26.0,24.0,58.0,51.0,30.0,23.0,1.0,27.0,182.0,4.1,2024-04-27 19:00:00,MER,,2024,4,27,19,0
27/04/2024 20:00,0.74,2.0,29.0,27.0,52.0,45.0,28.0,24.0,1.0,25.0,189.0,3.7,2024-04-27 20:00:00,MER,,2024,4,27,20,0
27/04/2024 22:00,0.76,2.0,33.0,31.0,40.0,39.0,25.0,22.0,1.0,23.0,172.0,2.5,2024-04-27 22:00:00,MER,,2024,4,27,22,0
27/04/2024 23:00,1.19,8.0,63.0,55.0,13.0,46.0,34.0,25.0,1.0,22.0,155.0,0.7,2024-04-27 23:00:00,MER,,2024,4,27,23,0
28/04/2024 09:00,0.86,15.0,55.0,40.0,29.0,56.0,42.0,28.0,2.0,21.0,327.0,1.9,2024-04-28 09:00:00,MER,,2024,4,28,9,0
28/04/2024 10:00,0.69,7.0,40.0,33.0,51.0,41.0,30.0,24.0,2.0,23.0,321.0,1.4,2024-04-28 10:00:00,MER,,2024,4,28,10,0
28/04/2024 11:00,0.55,2.0,25.0,23.0,75.0,43.0,31.0,20.0,1.0,25.0,92.0,1.6,2024-04-28 11:00:00,MER,,2024,4,28,11,0
28/04/2024 12:00,0.53,1.0,20.0,18.0,94.0,38.0,29.0,18.0,1.0,26.0,9.0,2.1,2024-04-28 12:00:00,MER,,2024,4,28,12,0
28/04/2024 13:00,0.44,0.0,13.0,13.0,105.0,39.0,31.0,15.0,1.0,28.0,108.0,2.5,2024-04-28 13:00:00,MER,,2024,4,28,13,0
28/04/2024 14:00,0.42,0.0,14.0,13.0,105.0,30.0,22.0,13.0,1.0,29.0,80.0,2.5,2024-04-28 14:00:00,MER,,2024,4,28,14,0
28/04/2024 15:00,0.49,1.0,16.0,16.0,105.0,50.0,37.0,13.0,1.0,29.0,154.0,1.9,2024-04-28 15:00:00,MER,,2024,4,28,15,0
28/04/2024 16:00,0.49,0.0,13.0,13.0,94.0,32.0,22.0,17.0,1.0,29.0,156.0,3.4,2024-04-28 16:00:00,MER,,2024,4,28,16,0
28/04/2024 17:00,0.49,0.0,13.0,13.0,74.0,43.0,26.0,19.0,1.0,29.0,161.0,3.8,2024-04-28 17:00:00,MER,,2024,4,28,17,0
28/04/2024 18:00,0.44,0.0,11.0,11.0,65.0,46.0,28.0,20.0,1.0,28.0,159.0,4.8,2024-04-28 18:00:00,MER,,2024,4,28,18,0
28/04/2024 19:00,0.43,0.0,11.0,11.0,60.0,51.0,26.0,20.0,1.0,26.0,161.0,4.7,2024-04-28 19:00:00,MER,,2024,4,28,19,0
28/04/2024 21:00,0.49,0.0,20.0,19.0,44.0,34.0,21.0,18.0,1.0,24.0,170.0,3.4,2024-04-28 21:00:00,MER,,2024,4,28,21,0
28/04/2024 22:00,0.66,1.0,34.0,33.0,26.0,24.0,14.0,19.0,1.0,23.0,146.0,1.9,2024-04-28 22:00:00,MER,,2024,4,28,22,0
28/04/2024 23:00,0.74,1.0,39.0,37.0,21.0,27.0,17.0,21.0,1.0,22.0,160.0,1.6,2024-04-28 23:00:00,MER,,2024,4,28,23,0
29/04/2024 00:00,0.82,2.0,40.0,38.0,25.0,45.0,30.0,29.0,1.0,22.0,128.0,1.2,2024-04-29 00:00:00,MER,,2024,4,29,0,0
29/04/2024 11:00,0.95,12.0,64.0,52.0,54.0,65.0,49.0,19.0,3.0,25.0,55.0,1.9,2024-04-29 11:00:00,MER,,2024,4,29,11,0
29/04/2024 12:00,0.67,2.0,26.0,24.0,93.0,53.0,41.0,16.0,1.0,27.0,121.0,2.1,2024-04-29 12:00:00,MER,,2024,4,29,12,0
29/04/2024 14:00,0.55,2.0,18.0,16.0,76.0,32.0,22.0,13.0,1.0,29.0,171.0,3.7,2024-04-29 14:00:00,MER,,2024,4,29,14,0
29/04/2024 19:00,0.74,1.0,26.0,24.0,45.0,55.0,32.0,20.0,1.0,27.0,167.0,4.0,2024-04-29 19:00:00,MER,,2024,4,29,19,0
29/04/2024 20:00,0.82,1.0,30.0,28.0,39.0,53.0,30.0,22.0,1.0,25.0,159.0,3.8,2024-04-29 20:00:00,MER,,2024,4,29,20,0
29/04/2024 21:00,0.69,1.0,24.0,23.0,42.0,50.0,30.0,22.0,1.0,24.0,151.0,3.2,2024-04-29 21:00:00,MER,,2024,4,29,21,0
29/04/2024 22:00,0.64,1.0,23.0,22.0,43.0,41.0,22.0,23.0,1.0,24.0,141.0,2.7,2024-04-29 22:00:00,MER,,2024,4,29,22,0
29/04/2024 23:00,0.66,1.0,24.0,24.0,40.0,40.0,25.0,27.0,1.0,23.0,144.0,1.9,2024-04-29 23:00:00,MER,,2024,4,29,23,0
30/04/2024 00:00,0.73,4.0,33.0,29.0,34.0,41.0,27.0,28.0,1.0,23.0,261.0,1.4,2024-04-30 00:00:00,MER,,2024,4,30,0,0
30/04/2024 01:00,0.85,2.0,44.0,42.0,20.0,44.0,30.0,30.0,1.0,22.0,138.0,1.3,2024-04-30 01:00:00,MER,,2024,4,30,1,0
30/04/2024 02:00,0.85,1.0,44.0,43.0,15.0,56.0,38.0,33.0,1.0,21.0,144.0,1.1,2024-04-30 02:00:00,MER,,2024,4,30,2,0
30/04/2024 03:00,0.9,3.0,48.0,45.0,11.0,58.0,38.0,35.0,1.0,20.0,215.0,1.1,2024-04-30 03:00:00,MER,,2024,4,30,3,0
30/04/2024 04:00,0.95,6.0,55.0,49.0,6.0,59.0,42.0,36.0,1.0,20.0,170.0,0.8,2024-04-30 04:00:00,MER,,2024,4,30,4,0
30/04/2024 05:00,0.87,5.0,46.0,42.0,9.0,51.0,34.0,38.0,1.0,19.0,180.0,1.1,2024-04-30 05:00:00,MER,,2024,4,30,5,0
30/04/2024 06:00,1.27,28.0,78.0,50.0,1.0,57.0,40.0,41.0,2.0,18.0,152.0,0.9,2024-04-30 06:00:00,MER,,2024,4,30,6,0
30/04/2024 15:00,0.68,1.0,29.0,27.0,122.0,54.0,37.0,17.0,3.0,29.0,144.0,1.9,2024-04-30 15:00:00,MER,,2024,4,30,15,0
30/04/2024 16:00,0.57,3.0,28.0,25.0,100.0,62.0,44.0,16.0,3.0,29.0,123.0,2.3,2024-04-30 16:00:00,MER,,2024,4,30,16,0
30/04/2024 17:00,0.75,2.0,26.0,24.0,83.0,63.0,37.0,19.0,2.0,29.0,167.0,3.1,2024-04-30 17:00:00,MER,,2024,4,30,17,0
30/04/2024 18:00,0.77,1.0,26.0,25.0,85.0,60.0,32.0,19.0,2.0,29.0,170.0,2.2,2024-04-30 18:00:00,MER,,2024,4,30,18,0
30/04/2024 19:00,0.68,1.0,22.0,21.0,68.0,57.0,32.0,22.0,1.0,28.0,161.0,4.0,2024-04-30 19:00:00,MER,,2024,4,30,19,0
30/04/2024 21:00,0.62,0.0,19.0,19.0,54.0,50.0,27.0,26.0,1.0,25.0,159.0,3.1,2024-04-30 21:00:00,MER,,2024,4,30,21,0
30/04/2024 22:00,0.74,1.0,28.0,27.0,41.0,42.0,24.0,27.0,1.0,24.0,136.0,2.5,2024-04-30 22:00:00,MER,,2024,4,30,22,0
30/04/2024 23:00,0.82,2.0,33.0,31.0,36.0,40.0,24.0,27.0,1.0,24.0,173.0,1.6,2024-04-30 23:00:00,MER,,2024,4,30,23,0
01/05/2024 00:00,0.82,1.0,30.0,29.0,32.0,39.0,25.0,32.0,1.0,23.0,282.0,0.8,2024-05-01 00:00:00,MER,,2024,5,1,0,0
01/05/2024 01:00,0.83,2.0,39.0,37.0,21.0,35.0,21.0,31.0,1.0,22.0,169.0,0.7,2024-05-01 01:00:00,MER,,2024,5,1,1,0
01/05/2024 02:00,1.04,13.0,69.0,56.0,3.0,41.0,25.0,33.0,1.0,21.0,118.0,1.3,2024-05-01 02:00:00,MER,,2024,5,1,2,0
01/05/2024 03:00,0.77,3.0,44.0,41.0,12.0,50.0,30.0,35.0,1.0,21.0,112.0,0.9,2024-05-01 03:00:00,MER,,2024,5,1,3,0
01/05/2024 04:00,0.82,5.0,50.0,45.0,5.0,44.0,26.0,37.0,1.0,20.0,111.0,1.2,2024-05-01 04:00:00,MER,,2024,5,1,4,0
01/05/2024 05:00,0.83,3.0,48.0,45.0,7.0,47.0,30.0,38.0,1.0,19.0,126.0,0.7,2024-05-01 05:00:00,MER,,2024,5,1,5,0
01/05/2024 06:00,1.04,15.0,70.0,55.0,2.0,54.0,37.0,40.0,2.0,19.0,155.0,1.2,2024-05-01 06:00:00,MER,,2024,5,1,6,0
01/05/2024 08:00,1.19,38.0,91.0,53.0,6.0,56.0,35.0,40.0,2.0,20.0,108.0,0.5,2024-05-01 08:00:00,MER,,2024,5,1,8,0
01/05/2024 09:00,1.0,24.0,76.0,52.0,16.0,55.0,34.0,34.0,2.0,22.0,26.0,1.3,2024-05-01 09:00:00,MER,,2024,5,1,9,0
01/05/2024 10:00,0.84,12.0,57.0,45.0,38.0,53.0,35.0,30.0,2.0,24.0,6.0,1.5,2024-05-01 10:00:00,MER,,2024,5,1,10,0
01/05/2024 11:00,0.52,3.0,24.0,21.0,71.0,45.0,31.0,25.0,1.0,25.0,71.0,1.6,2024-05-01 11:00:00,MER,,2024,5,1,11,0
01/05/2024 12:00,0.55,3.0,24.0,21.0,86.0,35.0,25.0,22.0,1.0,27.0,121.0,2.2,2024-05-01 12:00:00,MER,,2024,5,1,12,0
01/05/2024 13:00,0.51,1.0,14.0,13.0,92.0,37.0,25.0,19.0,1.0,29.0,157.0,2.5,2024-05-01 13:00:00,MER,,2024,5,1,13,0
01/05/2024 14:00,0.52,1.0,13.0,13.0,94.0,40.0,26.0,18.0,1.0,30.0,137.0,2.2,2024-05-01 14:00:00,MER,,2024,5,1,14,0
01/05/2024 15:00,0.57,2.0,20.0,17.0,82.0,49.0,30.0,19.0,2.0,30.0,73.0,2.7,2024-05-01 15:00:00,MER,,2024,5,1,15,0
01/05/2024 17:00,0.57,1.0,13.0,13.0,78.0,59.0,31.0,21.0,1.0,30.0,159.0,3.7,2024-05-01 17:00:00,MER,,2024,5,1,17,0
01/05/2024 18:00,0.58,1.0,15.0,14.0,63.0,49.0,23.0,23.0,2.0,29.0,170.0,4.6,2024-05-01 18:00:00,MER,,2024,5,1,18,0
01/05/2024 19:00,0.54,1.0,12.0,12.0,62.0,55.0,24.0,25.0,2.0,27.0,163.0,4.8,2024-05-01 19:00:00,MER,,2024,5,1,19,0
01/05/2024 20:00,0.52,0.0,12.0,12.0,57.0,57.0,26.0,28.0,1.0,26.0,164.0,4.5,2024-05-01 20:00:00,MER,,2024,5,1,20,0
01/05/2024 21:00,0.53,0.0,13.0,13.0,51.0,52.0,28.0,30.0,1.0,25.0,165.0,3.9,2024-05-01 21:00:00,MER,,2024,5,1,21,0
01/05/2024 22:00,0.53,0.0,13.0,12.0,48.0,39.0,23.0,31.0,1.0,24.0,158.0,3.1,2024-05-01 22:00:00,MER,,2024,5,1,22,0
01/05/2024 23:00,0.71,1.0,26.0,25.0,33.0,37.0,23.0,33.0,1.0,24.0,148.0,1.3,2024-05-01 23:00:00,MER,,2024,5,1,23,0
02/05/2024 00:00,1.52,30.0,87.0,56.0,2.0,48.0,29.0,29.0,2.0,23.0,193.0,1.3,2024-05-02 00:00:00,MER,,2024,5,2,0,0
02/05/2024 01:00,0.79,1.0,29.0,28.0,25.0,40.0,24.0,34.0,1.0,23.0,106.0,1.2,2024-05-02 01:00:00,MER,,2024,5,2,1,0
02/05/2024 02:00,0.63,0.0,23.0,23.0,27.0,41.0,25.0,37.0,1.0,22.0,122.0,1.3,2024-05-02 02:00:00,MER,,2024,5,2,2,0
02/05/2024 03:00,0.59,1.0,22.0,21.0,28.0,47.0,31.0,38.0,1.0,21.0,139.0,1.4,2024-05-02 03:00:00,MER,,2024,5,2,3,0
02/05/2024 04:00,0.63,1.0,21.0,19.0,31.0,50.0,32.0,39.0,1.0,21.0,159.0,1.0,2024-05-02 04:00:00,MER,,2024,5,2,4,0
02/05/2024 05:00,0.78,4.0,36.0,33.0,16.0,39.0,25.0,40.0,1.0,20.0,148.0,1.1,2024-05-02 05:00:00,MER,,2024,5,2,5,0
02/05/2024 06:00,0.85,9.0,48.0,39.0,16.0,45.0,31.0,34.0,2.0,21.0,230.0,1.6,2024-05-02 06:00:00,MER,,2024,5,2,6,0
02/05/2024 07:00,1.37,40.0,88.0,48.0,3.0,37.0,25.0,40.0,2.0,20.0,201.0,1.5,2024-05-02 07:00:00,MER,,2024,5,2,7,0
02/05/2024 08:00,0.97,15.0,52.0,37.0,19.0,50.0,29.0,34.0,2.0,22.0,231.0,2.1,2024-05-02 08:00:00,MER,,2024,5,2,8,0
02/05/2024 10:00,0.9,7.0,41.0,34.0,49.0,37.0,19.0,30.0,1.0,24.0,97.0,1.7,2024-05-02 10:00:00,MER,,2024,5,2,10,0
02/05/2024 11:00,0.78,3.0,30.0,28.0,77.0,40.0,24.0,26.0,1.0,26.0,71.0,1.6,2024-05-02 11:00:00,MER,,2024,5,2,11,0
02/05/2024 12:00,0.69,2.0,21.0,20.0,91.0,49.0,33.0,22.0,1.0,28.0,198.0,2.1,2024-05-02 12:00:00,MER,,2024,5,2,12,0
02/05/2024 13:00,0.65,1.0,19.0,17.0,99.0,46.0,32.0,20.0,1.0,29.0,164.0,2.6,2024-05-02 13:00:00,MER,,2024,5,2,13,0
02/05/2024 14:00,0.6,1.0,17.0,16.0,100.0,43.0,27.0,19.0,1.0,30.0,120.0,2.3,2024-05-02 14:00:00,MER,,2024,5,2,14,0
02/05/2024 15:00,0.58,1.0,15.0,15.0,97.0,41.0,24.0,19.0,1.0,30.0,134.0,2.5,2024-05-02 15:00:00,MER,,2024,5,2,15,0
02/05/2024 16:00,0.61,0.0,17.0,17.0,81.0,60.0,33.0,22.0,1.0,29.0,117.0,3.0,2024-05-02 16:00:00,MER,,2024,5,2,16,0
02/05/2024 17:00,0.75,2.0,26.0,24.0,66.0,74.0,29.0,28.0,1.0,28.0,155.0,3.3,2024-05-02 17:00:00,MER,,2024,5,2,17,0
02/05/2024 18:00,0.73,1.0,25.0,24.0,55.0,68.0,31.0,25.0,1.0,28.0,147.0,2.5,2024-05-02 18:00:00,MER,,2024,5,2,18,0
02/05/2024 19:00,0.74,2.0,30.0,28.0,45.0,54.0,27.0,24.0,1.0,28.0,127.0,3.1,2024-05-02 19:00:00,MER,,2024,5,2,19,0
02/05/2024 20:00,0.9,6.0,39.0,33.0,30.0,58.0,23.0,22.0,1.0,27.0,213.0,3.4,2024-05-02 20:00:00,MER,,2024,5,2,20,0
02/05/2024 21:00,0.85,7.0,40.0,32.0,27.0,51.0,20.0,22.0,1.0,26.0,210.0,3.7,2024-05-02 21:00:00,MER,,2024,5,2,21,0
02/05/2024 22:00,0.93,5.0,42.0,37.0,20.0,43.0,25.0,25.0,1.0,25.0,200.0,2.1,2024-05-02 22:00:00,MER,,2024,5,2,22,0
02/05/2024 23:00,1.26,11.0,61.0,50.0,7.0,48.0,30.0,28.0,1.0,24.0,184.0,1.3,2024-05-02 23:00:00,MER,,2024,5,2,23,0
03/05/2024 01:00,1.62,37.0,90.0,53.0,1.0,60.0,33.0,33.0,2.0,22.0,195.0,1.2,2024-05-03 01:00:00,MER,,2024,5,3,1,0
03/05/2024 02:00,1.2,15.0,67.0,52.0,1.0,58.0,30.0,34.0,2.0,21.0,103.0,1.1,2024-05-03 02:00:00,MER,,2024,5,3,2,0
03/05/2024 03:00,1.1,16.0,67.0,51.0,1.0,61.0,37.0,35.0,1.0,21.0,122.0,0.8,2024-05-03 03:00:00,MER,,2024,5,3,3,0
03/05/2024 04:00,0.98,11.0,58.0,46.0,6.0,64.0,41.0,36.0,1.0,20.0,350.0,0.8,2024-05-03 04:00:00,MER,,2024,5,3,4,0
03/05/2024 05:00,1.32,21.0,67.0,46.0,2.0,58.0,38.0,36.0,2.0,20.0,307.0,1.4,2024-05-03 05:00:00,MER,,2024,5,3,5,0
03/05/2024 06:00,1.38,44.0,89.0,45.0,1.0,60.0,38.0,37.0,2.0,19.0,328.0,1.2,2024-05-03 06:00:00,MER,,2024,5,3,6,0
03/05/2024 12:00,0.76,4.0,32.0,28.0,86.0,67.0,41.0,20.0,2.0,28.0,29.0,2.2,2024-05-03 12:00:00,MER,,2024,5,3,12,0
03/05/2024 13:00,0.6,1.0,19.0,18.0,103.0,55.0,32.0,18.0,2.0,30.0,79.0,2.1,2024-05-03 13:00:00,MER,,2024,5,3,13,0
03/05/2024 14:00,0.68,1.0,22.0,21.0,118.0,59.0,37.0,17.0,2.0,31.0,100.0,2.1,2024-05-03 14:00:00,MER,,2024,5,3,14,0
03/05/2024 15:00,0.74,1.0,23.0,22.0,125.0,56.0,32.0,16.0,2.0,32.0,178.0,2.2,2024-05-03 15:00:00,MER,,2024,5,3,15,0
03/05/2024 16:00,0.64,3.0,36.0,33.0,87.0,61.0,32.0,17.0,2.0,31.0,82.0,2.5,2024-05-03 16:00:00,MER,,2024,5,3,16,0
03/05/2024 17:00,0.77,2.0,30.0,28.0,65.0,66.0,29.0,31.0,2.0,27.0,168.0,3.9,2024-05-03 17:00:00,MER,,2024,5,3,17,0
03/05/2024 18:00,1.37,5.0,55.0,50.0,33.0,68.0,27.0,38.0,2.0,27.0,81.0,1.9,2024-05-03 18:00:00,MER,,2024,5,3,18,0
03/05/2024 19:00,0.95,6.0,49.0,43.0,52.0,59.0,33.0,41.0,2.0,23.0,1.0,5.3,2024-05-03 19:00:00,MER,,2024,5,3,19,0
03/05/2024 20:00,1.36,15.0,84.0,68.0,23.0,70.0,37.0,45.0,2.0,23.0,55.0,2.7,2024-05-03 20:00:00,MER,,2024,5,3,20,0
04/05/2024 00:00,0.82,3.0,38.0,35.0,32.0,45.0,20.0,35.0,1.0,23.0,152.0,2.5,2024-05-04 00:00:00,MER,,2024,5,4,0,0
04/05/2024 04:00,0.56,2.0,17.0,15.0,43.0,58.0,37.0,39.0,2.0,21.0,152.0,1.7,2024-05-04 04:00:00,MER,,2024,5,4,4,0
04/05/2024 12:00,0.68,2.0,25.0,22.0,88.0,67.0,45.0,21.0,2.0,28.0,10.0,2.1,2024-05-04 12:00:00,MER,,2024,5,4,12,0
04/05/2024 13:00,0.63,1.0,23.0,22.0,103.0,45.0,29.0,18.0,3.0,30.0,95.0,2.1,2024-05-04 13:00:00,MER,,2024,5,4,13,0
04/05/2024 14:00,0.63,1.0,20.0,19.0,113.0,54.0,37.0,17.0,3.0,31.0,147.0,2.2,2024-05-04 14:00:00,MER,,2024,5,4,14,0
04/05/2024 15:00,0.73,1.0,23.0,22.0,137.0,47.0,31.0,16.0,3.0,32.0,293.0,2.3,2024-05-04 15:00:00,MER,,2024,5,4,15,0
04/05/2024 16:00,0.8,1.0,28.0,27.0,100.0,61.0,43.0,18.0,2.0,32.0,209.0,3.9,2024-05-04 16:00:00,MER,,2024,5,4,16,0
04/05/2024 17:00,0.77,2.0,28.0,26.0,61.0,66.0,33.0,24.0,1.0,28.0,179.0,4.0,2024-05-04 17:00:00,MER,,2024,5,4,17,0
04/05/2024 18:00,0.79,2.0,32.0,30.0,64.0,66.0,35.0,28.0,2.0,27.0,194.0,4.0,2024-05-04 18:00:00,MER,,2024,5,4,18,0
04/05/2024 19:00,0.78,2.0,30.0,29.0,61.0,62.0,31.0,27.0,2.0,26.0,189.0,4.5,2024-05-04 19:00:00,MER,,2024,5,4,19,0
04/05/2024 20:00,0.61,1.0,20.0,19.0,59.0,51.0,31.0,28.0,1.0,25.0,158.0,3.1,2024-05-04 20:00:00,MER,,2024,5,4,20,0
04/05/2024 21:00,0.77,1.0,37.0,36.0,35.0,42.0,27.0,31.0,1.0,25.0,72.0,1.7,2024-05-04 21:00:00,MER,,2024,5,4,21,0
04/05/2024 23:00,1.04,6.0,53.0,48.0,17.0,57.0,24.0,39.0,2.0,22.0,90.0,1.0,2024-05-04 23:00:00,MER,,2024,5,4,23,0
05/05/2024 01:00,0.53,0.0,16.0,15.0,46.0,45.0,22.0,38.0,1.0,22.0,169.0,3.3,2024-05-05 01:00:00,MER,,2024,5,5,1,0
05/05/2024 02:00,0.46,1.0,12.0,12.0,49.0,40.0,21.0,40.0,1.0,22.0,156.0,3.1,2024-05-05 02:00:00,MER,,2024,5,5,2,0
05/05/2024 03:00,0.46,0.0,13.0,13.0,46.0,36.0,20.0,41.0,1.0,22.0,141.0,3.0,2024-05-05 03:00:00,MER,,2024,5,5,3,0
05/05/2024 04:00,0.78,4.0,41.0,36.0,17.0,34.0,20.0,44.0,2.0,21.0,87.0,0.9,2024-05-05 04:00:00,MER,,2024,5,5,4,0
05/05/2024 05:00,0.95,7.0,57.0,50.0,2.0,42.0,26.0,48.0,2.0,20.0,71.0,0.8,2024-05-05 05:00:00,MER,,2024,5,5,5,0
05/05/2024 06:00,1.31,39.0,94.0,54.0,0.0,38.0,22.0,50.0,2.0,20.0,138.0,0.4,2024-05-05 06:00:00,MER,,2024,5,5,6,0
05/05/2024 08:00,1.28,42.0,88.0,46.0,11.0,51.0,30.0,46.0,2.0,21.0,159.0,0.8,2024-05-05 08:00:00,MER,,2024,5,5,8,0
05/05/2024 09:00,0.87,8.0,40.0,31.0,35.0,57.0,31.0,39.0,2.0,23.0,158.0,1.3,2024-05-05 09:00:00,MER,,2024,5,5,9,0
05/05/2024 10:00,0.84,5.0,34.0,30.0,64.0,46.0,30.0,34.0,2.0,25.0,87.0,1.3,2024-05-05 10:00:00,MER,,2024,5,5,10,0
08/05/2024 11:00,0.75,3.0,24.0,21.0,75.0,49.0,25.0,23.0,1.0,29.0,208.0,1.7,2024-05-08 11:00:00,MER,,2024,5,8,11,0
08/05/2024 12:00,0.61,1.0,16.0,15.0,86.0,47.0,26.0,19.0,2.0,31.0,125.0,2.2,2024-05-08 12:00:00,MER,,2024,5,8,12,0
08/05/2024 13:00,0.61,2.0,16.0,14.0,85.0,42.0,24.0,17.0,2.0,32.0,202.0,2.4,2024-05-08 13:00:00,MER,,2024,5,8,13,0
08/05/2024 16:00,0.82,4.0,34.0,30.0,64.0,55.0,21.0,19.0,3.0,30.0,318.0,5.6,2024-05-08 16:00:00,MER,,2024,5,8,16,0
08/05/2024 18:00,0.7,1.0,25.0,24.0,56.0,53.0,31.0,30.0,3.0,26.0,124.0,4.0,2024-05-08 18:00:00,MER,,2024,5,8,18,0
08/05/2024 19:00,0.88,1.0,35.0,34.0,47.0,54.0,32.0,30.0,3.0,26.0,136.0,2.5,2024-05-08 19:00:00,MER,,2024,5,8,19,0
08/05/2024 21:00,1.73,13.0,84.0,71.0,9.0,69.0,38.0,32.0,3.0,26.0,198.0,1.5,2024-05-08 21:00:00,MER,,2024,5,8,21,0
09/05/2024 03:00,1.28,12.0,65.0,53.0,5.0,82.0,45.0,37.0,2.0,22.0,147.0,0.7,2024-05-09 03:00:00,MER,,2024,5,9,3,0
09/05/2024 04:00,1.46,30.0,91.0,61.0,0.0,75.0,42.0,40.0,2.0,22.0,301.0,0.7,2024-05-09 04:00:00,MER,,2024,5,9,4,0
09/05/2024 11:00,1.14,4.0,51.0,46.0,84.0,80.0,54.0,20.0,3.0,29.0,50.0,1.6,2024-05-09 11:00:00,MER,,2024,5,9,11,0
09/05/2024 12:00,0.93,4.0,40.0,36.0,88.0,69.0,45.0,14.0,3.0,30.0,297.0,1.9,2024-05-09 12:00:00,MER,,2024,5,9,12,0
09/05/2024 13:00,0.83,1.0,26.0,25.0,139.0,62.0,44.0,14.0,3.0,31.0,36.0,2.1,2024-05-09 13:00:00,MER,,2024,5,9,13,0
09/05/2024 14:00,0.76,1.0,23.0,23.0,137.0,73.0,51.0,13.0,3.0,32.0,57.0,2.5,2024-05-09 14:00:00,MER,,2024,5,9,14,0
09/05/2024 15:00,0.69,1.0,27.0,26.0,127.0,67.0,43.0,12.0,3.0,33.0,35.0,2.5,2024-05-09 15:00:00,MER,,2024,5,9,15,0
09/05/2024 16:00,0.59,1.0,18.0,17.0,120.0,61.0,38.0,11.0,3.0,33.0,40.0,1.9,2024-05-09 16:00:00,MER,,2024,5,9,16,0
09/05/2024 17:00,0.58,1.0,22.0,21.0,117.0,54.0,32.0,10.0,2.0,34.0,50.0,2.1,2024-05-09 17:00:00,MER,,2024,5,9,17,0
09/05/2024 18:00,0.57,1.0,22.0,21.0,104.0,55.0,32.0,10.0,2.0,34.0,55.0,2.5,2024-05-09 18:00:00,MER,,2024,5,9,18,0
09/05/2024 19:00,0.68,3.0,39.0,36.0,63.0,59.0,33.0,21.0,2.0,31.0,79.0,4.8,2024-05-09 19:00:00,MER,,2024,5,9,19,0
09/05/2024 21:00,0.78,1.0,36.0,34.0,52.0,74.0,35.0,25.0,1.0,28.0,14.0,2.7,2024-05-09 21:00:00,MER,,2024,5,9,21,0
09/05/2024 22:00,0.94,2.0,42.0,40.0,41.0,54.0,34.0,27.0,2.0,27.0,5.0,2.2,2024-05-09 22:00:00,MER,,2024,5,9,22,0
09/05/2024 23:00,1.22,6.0,60.0,54.0,25.0,56.0,32.0,27.0,1.0,27.0,322.0,1.4,2024-05-09 23:00:00,MER,,2024,5,9,23,0
10/05/2024 00:00,1.25,12.0,63.0,50.0,11.0,64.0,32.0,21.0,2.0,26.0,265.0,2.2,2024-05-10 00:00:00,MER,,2024,5,10,0,0
10/05/2024 04:00,0.65,2.0,36.0,35.0,11.0,40.0,25.0,21.0,1.0,24.0,111.0,0.8,2024-05-10 04:00:00,MER,,2024,5,10,4,0
10/05/2024 05:00,0.87,14.0,61.0,47.0,2.0,36.0,21.0,23.0,1.0,23.0,118.0,1.2,2024-05-10 05:00:00,MER,,2024,5,10,5,0
10/05/2024 11:00,0.75,8.0,45.0,37.0,48.0,57.0,33.0,15.0,2.0,29.0,353.0,1.5,2024-05-10 11:00:00,MER,,2024,5,10,11,0
10/05/2024 12:00,0.66,5.0,33.0,28.0,59.0,37.0,19.0,11.0,3.0,30.0,296.0,1.8,2024-05-10 12:00:00,MER,,2024,5,10,12,0
10/05/2024 14:00,0.59,2.0,22.0,20.0,91.0,32.0,18.0,10.0,3.0,32.0,351.0,2.5,2024-05-10 14:00:00,MER,,2024,5,10,14,0
10/05/2024 16:00,0.62,3.0,26.0,23.0,83.0,31.0,15.0,8.0,2.0,33.0,290.0,2.4,2024-05-10 16:00:00,MER,,2024,5,10,16,0
10/05/2024 17:00,0.66,6.0,37.0,32.0,64.0,33.0,15.0,7.0,2.0,33.0,259.0,1.6,2024-05-10 17:00:00,MER,,2024,5,10,17,0
